snapshot_id,warehouse_node_id,product_id,snapshot_date,stock_qty,reorder_point,safety_stock_x,warehouse_name,warehouse_country,product_name,category,unit_cost,inventory_value,is_below_reorder_point,reorder_point_model,safety_stock_y,model_type,reorder_point_placeholder,reorder_point_change
INVSNP0013796,WH0009,PRD0109,2026-05-01,3163,1005,402,Germany Warehouse 9,Germany,CHEM-Step-109,Chemicals,13.12,41498.56,False,165.2,35.5,prophet,1005,-839.8
INVSNP0013797,WH0009,PRD0109,2026-06-01,3991,1005,402,Germany Warehouse 9,Germany,CHEM-Step-109,Chemicals,13.12,52361.92,False,165.2,35.5,prophet,1005,-839.8
INVSNP0013798,WH0009,PRD0109,2026-07-01,4689,1005,402,Germany Warehouse 9,Germany,CHEM-Step-109,Chemicals,13.12,61519.67999999999,False,165.2,35.5,prophet,1005,-839.8
INVSNP0013799,WH0009,PRD0109,2026-08-01,4601,1005,402,Germany Warehouse 9,Germany,CHEM-Step-109,Chemicals,13.12,60365.119999999995,False,165.2,35.5,prophet,1005,-839.8
INVSNP0013800,WH0009,PRD0109,2026-09-01,4575,1005,402,Germany Warehouse 9,Germany,CHEM-Step-109,Chemicals,13.12,60024.0,False,165.2,35.5,prophet,1005,-839.8
INVSNP0013801,WH0009,PRD0047,2024-10-01,1920,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,927436.8,False,203.0,48.0,prophet,515,-312.0
INVSNP0013802,WH0009,PRD0047,2024-11-01,1680,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,811507.2000000001,False,203.0,48.0,prophet,515,-312.0
INVSNP0013803,WH0009,PRD0047,2024-12-01,2438,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1177651.52,False,203.0,48.0,prophet,515,-312.0
INVSNP0013804,WH0009,PRD0047,2025-01-01,1669,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,806193.76,False,203.0,48.0,prophet,515,-312.0
INVSNP0013805,WH0009,PRD0047,2025-02-01,2263,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1093119.52,False,203.0,48.0,prophet,515,-312.0
INVSNP0013806,WH0009,PRD0047,2025-03-01,1954,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,943860.16,False,203.0,48.0,prophet,515,-312.0
INVSNP0013807,WH0009,PRD0047,2025-04-01,1498,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,723593.92,False,203.0,48.0,prophet,515,-312.0
INVSNP0013808,WH0009,PRD0047,2025-05-01,2337,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1128864.48,False,203.0,48.0,prophet,515,-312.0
INVSNP0013809,WH0009,PRD0047,2025-06-01,2238,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1081043.52,False,203.0,48.0,prophet,515,-312.0
INVSNP0013810,WH0009,PRD0047,2025-07-01,1716,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,828896.64,False,203.0,48.0,prophet,515,-312.0
INVSNP0013811,WH0009,PRD0047,2025-08-01,2226,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1075247.04,False,203.0,48.0,prophet,515,-312.0
INVSNP0013812,WH0009,PRD0047,2025-09-01,1941,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,937580.64,False,203.0,48.0,prophet,515,-312.0
INVSNP0013813,WH0009,PRD0047,2025-10-01,2651,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1280539.04,False,203.0,48.0,prophet,515,-312.0
INVSNP0013814,WH0009,PRD0047,2025-11-01,1988,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,960283.52,False,203.0,48.0,prophet,515,-312.0
INVSNP0013815,WH0009,PRD0047,2025-12-01,2100,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1014384.0,False,203.0,48.0,prophet,515,-312.0
INVSNP0013816,WH0009,PRD0047,2026-01-01,2049,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,989748.96,False,203.0,48.0,prophet,515,-312.0
INVSNP0013817,WH0009,PRD0047,2026-02-01,2078,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1003757.12,False,203.0,48.0,prophet,515,-312.0
INVSNP0013818,WH0009,PRD0047,2026-03-01,2132,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1029841.28,False,203.0,48.0,prophet,515,-312.0
INVSNP0013819,WH0009,PRD0047,2026-04-01,2202,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1063654.08,False,203.0,48.0,prophet,515,-312.0
INVSNP0013820,WH0009,PRD0047,2026-05-01,2372,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1145770.88,False,203.0,48.0,prophet,515,-312.0
INVSNP0013821,WH0009,PRD0047,2026-06-01,2165,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,1045781.6,False,203.0,48.0,prophet,515,-312.0
INVSNP0013822,WH0009,PRD0047,2026-07-01,1995,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,963664.8,False,203.0,48.0,prophet,515,-312.0
INVSNP0013823,WH0009,PRD0047,2026-08-01,1850,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,893624.0,False,203.0,48.0,prophet,515,-312.0
INVSNP0013824,WH0009,PRD0047,2026-09-01,1668,515,206,Germany Warehouse 9,Germany,FURN-Land-47,Furniture,483.04,805710.7200000001,False,203.0,48.0,prophet,515,-312.0
INVSNP0013825,WH0009,PRD0087,2024-10-01,5873,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,13219888.08,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013826,WH0009,PRD0087,2024-11-01,3876,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,8724720.96,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013827,WH0009,PRD0087,2024-12-01,4461,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,10041532.56,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013828,WH0009,PRD0087,2025-01-01,5806,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,13069073.76,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013829,WH0009,PRD0087,2025-02-01,5338,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,12015624.48,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013830,WH0009,PRD0087,2025-03-01,4123,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,9280708.08,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013831,WH0009,PRD0087,2025-04-01,5613,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,12634638.48,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013832,WH0009,PRD0087,2025-05-01,4088,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,9201924.48,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013833,WH0009,PRD0087,2025-06-01,3218,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,7243589.28,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013834,WH0009,PRD0087,2025-07-01,4927,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,11090479.92,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013835,WH0009,PRD0087,2025-08-01,3897,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,8771991.120000001,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013836,WH0009,PRD0087,2025-09-01,4926,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,11088228.96,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013837,WH0009,PRD0087,2025-10-01,4038,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,9089376.48,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013838,WH0009,PRD0087,2025-11-01,4204,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,9463035.84,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013839,WH0009,PRD0087,2025-12-01,4664,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,10498477.44,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013840,WH0009,PRD0087,2026-01-01,4049,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,9114137.04,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013841,WH0009,PRD0087,2026-02-01,5939,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,13368451.44,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013842,WH0009,PRD0087,2026-03-01,5107,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,11495652.72,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013843,WH0009,PRD0087,2026-04-01,4390,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,9881714.4,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013844,WH0009,PRD0087,2026-05-01,5083,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,11441629.68,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013845,WH0009,PRD0087,2026-06-01,5405,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,12166438.8,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013846,WH0009,PRD0087,2026-07-01,5260,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,11840049.6,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013847,WH0009,PRD0087,2026-08-01,5301,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,11932338.96,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013848,WH0009,PRD0087,2026-09-01,3534,1233,493,Germany Warehouse 9,Germany,MACH-Think-87,Machinery,2250.96,7954892.64,False,194.5,38.0,prophet,1233,-1038.5
INVSNP0013849,WH0009,PRD0110,2024-10-01,3668,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,29527.4,False,161.1,56.0,prophet,788,-626.9
INVSNP0013850,WH0009,PRD0110,2024-11-01,2780,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,22379.000000000004,False,161.1,56.0,prophet,788,-626.9
INVSNP0013851,WH0009,PRD0110,2024-12-01,2457,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,19778.85,False,161.1,56.0,prophet,788,-626.9
INVSNP0013852,WH0009,PRD0110,2025-01-01,2813,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,22644.65,False,161.1,56.0,prophet,788,-626.9
INVSNP0013853,WH0009,PRD0110,2025-02-01,3729,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,30018.450000000004,False,161.1,56.0,prophet,788,-626.9
INVSNP0013854,WH0009,PRD0110,2025-03-01,3027,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,24367.35,False,161.1,56.0,prophet,788,-626.9
INVSNP0013855,WH0009,PRD0110,2025-04-01,3196,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,25727.800000000003,False,161.1,56.0,prophet,788,-626.9
INVSNP0013856,WH0009,PRD0110,2025-05-01,3714,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,29897.700000000004,False,161.1,56.0,prophet,788,-626.9
INVSNP0013857,WH0009,PRD0110,2025-06-01,2785,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,22419.250000000004,False,161.1,56.0,prophet,788,-626.9
INVSNP0013858,WH0009,PRD0110,2025-07-01,3761,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,30276.050000000003,False,161.1,56.0,prophet,788,-626.9
INVSNP0013859,WH0009,PRD0110,2025-08-01,2958,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,23811.9,False,161.1,56.0,prophet,788,-626.9
INVSNP0013860,WH0009,PRD0110,2025-09-01,2338,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,18820.9,False,161.1,56.0,prophet,788,-626.9
INVSNP0013861,WH0009,PRD0110,2025-10-01,3107,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,25011.35,False,161.1,56.0,prophet,788,-626.9
INVSNP0013862,WH0009,PRD0110,2025-11-01,3825,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,30791.250000000004,False,161.1,56.0,prophet,788,-626.9
INVSNP0013863,WH0009,PRD0110,2025-12-01,2859,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,23014.95,False,161.1,56.0,prophet,788,-626.9
INVSNP0013864,WH0009,PRD0110,2026-01-01,2769,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,22290.45,False,161.1,56.0,prophet,788,-626.9
INVSNP0013865,WH0009,PRD0110,2026-02-01,3261,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,26251.050000000003,False,161.1,56.0,prophet,788,-626.9
INVSNP0013866,WH0009,PRD0110,2026-03-01,3131,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,25204.550000000003,False,161.1,56.0,prophet,788,-626.9
INVSNP0013867,WH0009,PRD0110,2026-04-01,2536,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,20414.800000000003,False,161.1,56.0,prophet,788,-626.9
INVSNP0013868,WH0009,PRD0110,2026-05-01,3566,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,28706.300000000003,False,161.1,56.0,prophet,788,-626.9
INVSNP0013869,WH0009,PRD0110,2026-06-01,2828,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,22765.4,False,161.1,56.0,prophet,788,-626.9
INVSNP0013870,WH0009,PRD0110,2026-07-01,2291,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,18442.550000000003,False,161.1,56.0,prophet,788,-626.9
INVSNP0013871,WH0009,PRD0110,2026-08-01,3038,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,24455.9,False,161.1,56.0,prophet,788,-626.9
INVSNP0013872,WH0009,PRD0110,2026-09-01,2563,788,315,Germany Warehouse 9,Germany,CHEM-Still-110,Chemicals,8.05,20632.15,False,161.1,56.0,prophet,788,-626.9
INVSNP0013873,WH0009,PRD0067,2024-10-01,765,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,375875.1,False,142.4,30.6,prophet,247,-104.6
INVSNP0013874,WH0009,PRD0067,2024-11-01,875,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,429922.5,False,142.4,30.6,prophet,247,-104.6
INVSNP0013875,WH0009,PRD0067,2024-12-01,1148,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,564058.32,False,142.4,30.6,prophet,247,-104.6
INVSNP0013876,WH0009,PRD0067,2025-01-01,988,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,485443.92,False,142.4,30.6,prophet,247,-104.6
INVSNP0013877,WH0009,PRD0067,2025-02-01,993,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,487900.62,False,142.4,30.6,prophet,247,-104.6
INVSNP0013878,WH0009,PRD0067,2025-03-01,890,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,437292.6,False,142.4,30.6,prophet,247,-104.6
INVSNP0013879,WH0009,PRD0067,2025-04-01,982,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,482495.87999999995,False,142.4,30.6,prophet,247,-104.6
INVSNP0013880,WH0009,PRD0067,2025-05-01,1116,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,548335.44,False,142.4,30.6,prophet,247,-104.6
INVSNP0013881,WH0009,PRD0067,2025-06-01,909,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,446628.06,False,142.4,30.6,prophet,247,-104.6
INVSNP0013882,WH0009,PRD0067,2025-07-01,1092,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,536543.28,False,142.4,30.6,prophet,247,-104.6
INVSNP0013883,WH0009,PRD0067,2025-08-01,1095,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,538017.2999999999,False,142.4,30.6,prophet,247,-104.6
INVSNP0013884,WH0009,PRD0067,2025-09-01,973,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,478073.81999999995,False,142.4,30.6,prophet,247,-104.6
INVSNP0013885,WH0009,PRD0067,2025-10-01,853,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,419113.02,False,142.4,30.6,prophet,247,-104.6
INVSNP0013886,WH0009,PRD0067,2025-11-01,882,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,433361.88,False,142.4,30.6,prophet,247,-104.6
INVSNP0013887,WH0009,PRD0067,2025-12-01,1236,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,607296.24,False,142.4,30.6,prophet,247,-104.6
INVSNP0013888,WH0009,PRD0067,2026-01-01,1087,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,534086.58,False,142.4,30.6,prophet,247,-104.6
INVSNP0013889,WH0009,PRD0067,2026-02-01,1195,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,587151.2999999999,False,142.4,30.6,prophet,247,-104.6
INVSNP0013890,WH0009,PRD0067,2026-03-01,1083,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,532121.22,False,142.4,30.6,prophet,247,-104.6
INVSNP0013891,WH0009,PRD0067,2026-04-01,985,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,483969.9,False,142.4,30.6,prophet,247,-104.6
INVSNP0013892,WH0009,PRD0067,2026-05-01,1109,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,544896.0599999999,False,142.4,30.6,prophet,247,-104.6
INVSNP0013893,WH0009,PRD0067,2026-06-01,550,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,270237.0,False,142.4,30.6,prophet,247,-104.6
INVSNP0013894,WH0009,PRD0067,2026-07-01,981,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,482004.54,False,142.4,30.6,prophet,247,-104.6
INVSNP0013895,WH0009,PRD0067,2026-08-01,933,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,458420.22,False,142.4,30.6,prophet,247,-104.6
INVSNP0013896,WH0009,PRD0067,2026-09-01,1242,247,99,Germany Warehouse 9,Germany,FURN-Not-67,Furniture,491.34,610244.2799999999,False,142.4,30.6,prophet,247,-104.6
INVSNP0013897,WH0009,PRD0085,2024-10-01,307,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,19761.59,False,170.4,35.5,prophet,90,80.4
INVSNP0013898,WH0009,PRD0085,2024-11-01,372,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,23945.640000000003,False,170.4,35.5,prophet,90,80.4
INVSNP0013899,WH0009,PRD0085,2024-12-01,408,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,26262.960000000003,False,170.4,35.5,prophet,90,80.4
INVSNP0013900,WH0009,PRD0085,2025-01-01,421,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,27099.77,False,170.4,35.5,prophet,90,80.4
INVSNP0013901,WH0009,PRD0085,2025-02-01,338,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,21757.06,False,170.4,35.5,prophet,90,80.4
INVSNP0013902,WH0009,PRD0085,2025-03-01,400,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,25748.0,False,170.4,35.5,prophet,90,80.4
INVSNP0013903,WH0009,PRD0085,2025-04-01,457,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,29417.090000000004,False,170.4,35.5,prophet,90,80.4
INVSNP0013904,WH0009,PRD0085,2025-05-01,320,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,20598.4,False,170.4,35.5,prophet,90,80.4
INVSNP0013905,WH0009,PRD0085,2025-06-01,308,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,19825.960000000003,False,170.4,35.5,prophet,90,80.4
INVSNP0013906,WH0009,PRD0085,2025-07-01,360,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,23173.2,False,170.4,35.5,prophet,90,80.4
INVSNP0013907,WH0009,PRD0085,2025-08-01,442,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,28451.54,False,170.4,35.5,prophet,90,80.4
INVSNP0013908,WH0009,PRD0085,2025-09-01,361,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,23237.570000000003,False,170.4,35.5,prophet,90,80.4
INVSNP0013909,WH0009,PRD0085,2025-10-01,314,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,20212.18,False,170.4,35.5,prophet,90,80.4
INVSNP0013910,WH0009,PRD0085,2025-11-01,400,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,25748.0,False,170.4,35.5,prophet,90,80.4
INVSNP0013911,WH0009,PRD0085,2025-12-01,316,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,20340.92,False,170.4,35.5,prophet,90,80.4
INVSNP0013912,WH0009,PRD0085,2026-01-01,325,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,20920.25,False,170.4,35.5,prophet,90,80.4
INVSNP0013913,WH0009,PRD0085,2026-02-01,375,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,24138.75,False,170.4,35.5,prophet,90,80.4
INVSNP0013914,WH0009,PRD0085,2026-03-01,349,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,22465.13,False,170.4,35.5,prophet,90,80.4
INVSNP0013915,WH0009,PRD0085,2026-04-01,417,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,26842.29,False,170.4,35.5,prophet,90,80.4
INVSNP0013916,WH0009,PRD0085,2026-05-01,447,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,28773.390000000003,False,170.4,35.5,prophet,90,80.4
INVSNP0013917,WH0009,PRD0085,2026-06-01,379,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,24396.230000000003,False,170.4,35.5,prophet,90,80.4
INVSNP0013918,WH0009,PRD0085,2026-07-01,394,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,25361.78,False,170.4,35.5,prophet,90,80.4
INVSNP0013919,WH0009,PRD0085,2026-08-01,262,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,16864.940000000002,False,170.4,35.5,prophet,90,80.4
INVSNP0013920,WH0009,PRD0085,2026-09-01,454,90,36,Germany Warehouse 9,Germany,CHEM-Reach-85,Chemicals,64.37,29223.980000000003,False,170.4,35.5,prophet,90,80.4
INVSNP0013921,WH0009,PRD0078,2024-10-01,2032,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,506862.08,False,237.8,53.0,prophet,487,-249.2
INVSNP0013922,WH0009,PRD0078,2024-11-01,1442,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,359692.48,False,237.8,53.0,prophet,487,-249.2
INVSNP0013923,WH0009,PRD0078,2024-12-01,2594,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,647047.36,False,237.8,53.0,prophet,487,-249.2
INVSNP0013924,WH0009,PRD0078,2025-01-01,1950,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,486408.0,False,237.8,53.0,prophet,487,-249.2
INVSNP0013925,WH0009,PRD0078,2025-02-01,2296,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,572714.24,False,237.8,53.0,prophet,487,-249.2
INVSNP0013926,WH0009,PRD0078,2025-03-01,2315,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,577453.6,False,237.8,53.0,prophet,487,-249.2
INVSNP0013927,WH0009,PRD0078,2025-04-01,1891,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,471691.04,False,237.8,53.0,prophet,487,-249.2
INVSNP0013928,WH0009,PRD0078,2025-05-01,2220,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,553756.8,False,237.8,53.0,prophet,487,-249.2
INVSNP0013929,WH0009,PRD0078,2025-06-01,1880,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,468947.2,False,237.8,53.0,prophet,487,-249.2
INVSNP0013930,WH0009,PRD0078,2025-07-01,2317,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,577952.48,False,237.8,53.0,prophet,487,-249.2
INVSNP0013931,WH0009,PRD0078,2025-08-01,2049,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,511102.56,False,237.8,53.0,prophet,487,-249.2
INVSNP0013932,WH0009,PRD0078,2025-09-01,2586,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,645051.84,False,237.8,53.0,prophet,487,-249.2
INVSNP0013933,WH0009,PRD0078,2025-10-01,1819,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,453731.36,False,237.8,53.0,prophet,487,-249.2
INVSNP0013934,WH0009,PRD0078,2025-11-01,1603,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,399852.32,False,237.8,53.0,prophet,487,-249.2
INVSNP0013935,WH0009,PRD0078,2025-12-01,1795,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,447744.8,False,237.8,53.0,prophet,487,-249.2
INVSNP0013936,WH0009,PRD0078,2026-01-01,1747,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,435771.68,False,237.8,53.0,prophet,487,-249.2
INVSNP0013937,WH0009,PRD0078,2026-02-01,1984,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,494888.96,False,237.8,53.0,prophet,487,-249.2
INVSNP0013938,WH0009,PRD0078,2026-03-01,1988,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,495886.72,False,237.8,53.0,prophet,487,-249.2
INVSNP0013939,WH0009,PRD0078,2026-04-01,2302,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,574210.88,False,237.8,53.0,prophet,487,-249.2
INVSNP0013940,WH0009,PRD0078,2026-05-01,1956,487,194,Germany Warehouse 9,Germany,AUTO-Level-78,Automotive Parts,249.44,487904.64,False,237.8,53.0,prophet,487,-249.2
