po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status
PO003780,SUP0010,PRD0060,2024-12-20,279,2172.7,USD,606183.3,fulfilled
PO003781,SUP0002,PRD0136,2026-03-21,124,131.89,USD,16354.36,fulfilled
PO003782,SUP0036,PRD0066,2026-05-15,662,444.35,USD,294159.7,open
PO003783,SUP0009,PRD0136,2025-06-30,571,329.4,USD,188087.4,cancelled
PO003784,SUP0036,PRD0044,2026-03-07,287,2465.97,USD,707733.39,fulfilled
PO003785,SUP0015,PRD0102,2026-07-17,465,36.04,USD,16758.6,fulfilled
PO003786,SUP0032,PRD0142,2024-09-23,317,96.03,USD,30441.51,fulfilled
PO003787,SUP0017,PRD0133,2025-01-11,278,1374.61,USD,382141.58,fulfilled
PO003788,SUP0020,PRD0097,2025-01-31,276,49.14,USD,13562.64,fulfilled
PO003789,SUP0013,PRD0055,2025-02-02,107,4043.05,USD,432606.35,fulfilled
PO003790,SUP0009,PRD0091,2024-10-16,184,2852.18,USD,524801.12,fulfilled
PO003791,SUP0039,PRD0064,2025-05-20,718,2.31,USD,1658.58,fulfilled
PO003792,SUP0034,PRD0103,2026-01-06,104,478.5,USD,49764.0,fulfilled
PO003793,SUP0036,PRD0016,2026-07-26,85,1667.48,USD,141735.8,fulfilled
PO003794,SUP0006,PRD0044,2025-09-09,979,29.81,USD,29183.99,fulfilled
PO003795,SUP0008,PRD0068,2025-11-10,220,4752.81,USD,1045618.2,fulfilled
PO003796,SUP0003,PRD0092,2025-12-13,256,35.41,USD,9064.96,fulfilled
PO003797,SUP0020,PRD0081,2026-07-31,31,1645.39,USD,51007.09,fulfilled
PO003798,SUP0039,PRD0038,2025-03-06,113,15.62,USD,1765.06,fulfilled
PO003799,SUP0009,PRD0066,2024-09-06,103,2.31,USD,237.93,cancelled
PO003800,SUP0038,PRD0070,2026-06-30,341,8.08,USD,2755.28,fulfilled
PO003801,SUP0010,PRD0133,2026-04-27,261,2.46,USD,642.06,open
PO003802,SUP0036,PRD0064,2025-11-04,142,3.85,USD,546.7,fulfilled
PO003803,SUP0034,PRD0012,2025-09-06,240,217.95,USD,52308.0,fulfilled
PO003804,SUP0002,PRD0081,2024-11-18,450,1707.01,USD,768154.5,fulfilled
PO003805,SUP0035,PRD0043,2026-05-17,108,6.34,USD,684.72,fulfilled
PO003806,SUP0036,PRD0068,2025-05-19,317,1532.06,USD,485663.02,fulfilled
PO003807,SUP0015,PRD0023,2026-02-15,273,7.0,USD,1911.0,open
PO003808,SUP0003,PRD0144,2025-01-26,463,5.04,USD,2333.52,fulfilled
PO003809,SUP0016,PRD0023,2025-06-25,987,314.1,USD,310016.7,fulfilled
PO003810,SUP0008,PRD0035,2026-01-27,182,559.03,USD,101743.46,fulfilled
PO003811,SUP0003,PRD0005,2025-09-08,153,95.05,USD,14542.65,cancelled
PO003812,SUP0020,PRD0028,2026-08-27,409,78.27,USD,32012.43,fulfilled
PO003813,SUP0015,PRD0143,2024-12-28,216,513.14,USD,110838.24,fulfilled
PO003814,SUP0023,PRD0110,2025-08-08,751,1073.83,USD,806446.33,fulfilled
PO003815,SUP0040,PRD0122,2026-01-31,443,533.72,USD,236437.96,fulfilled
PO003816,SUP0026,PRD0028,2024-09-16,88,1444.26,USD,127094.88,fulfilled
PO003817,SUP0017,PRD0078,2025-03-30,139,286.6,USD,39837.4,fulfilled
PO003818,SUP0038,PRD0086,2025-08-07,822,41.45,USD,34071.9,fulfilled
PO003819,SUP0001,PRD0072,2025-07-11,136,184.72,USD,25121.92,fulfilled
PO003820,SUP0030,PRD0037,2026-01-01,32,94.04,USD,3009.28,fulfilled
PO003821,SUP0008,PRD0122,2026-03-28,784,1180.2,USD,925276.8,fulfilled
PO003822,SUP0021,PRD0017,2026-06-06,265,2.38,USD,630.7,fulfilled
PO003823,SUP0022,PRD0081,2025-08-10,491,4881.99,USD,2397057.09,fulfilled
PO003824,SUP0007,PRD0102,2025-01-02,131,397.19,USD,52031.89,fulfilled
PO003825,SUP0037,PRD0119,2026-01-01,893,2.31,USD,2062.83,fulfilled
PO003826,SUP0037,PRD0137,2026-07-30,166,4342.75,USD,720896.5,fulfilled
PO003827,SUP0006,PRD0095,2025-09-05,282,2.32,USD,654.24,fulfilled
PO003828,SUP0038,PRD0004,2024-10-30,204,45.64,USD,9310.56,fulfilled
PO003829,SUP0020,PRD0057,2025-12-14,112,570.68,USD,63916.16,open
PO003830,SUP0033,PRD0066,2026-07-09,422,91.72,USD,38705.84,fulfilled
PO003831,SUP0011,PRD0028,2026-06-30,106,1510.54,USD,160117.24,fulfilled
PO003832,SUP0016,PRD0051,2026-01-28,55,21.78,USD,1197.9,fulfilled
PO003833,SUP0030,PRD0141,2026-04-15,244,2.32,USD,566.08,fulfilled
PO003834,SUP0020,PRD0020,2026-01-17,135,28.75,USD,3881.25,open
PO003835,SUP0036,PRD0019,2026-04-13,112,233.53,USD,26155.36,fulfilled
PO003836,SUP0037,PRD0023,2025-02-18,84,141.68,USD,11901.12,fulfilled
PO003837,SUP0012,PRD0013,2026-07-17,257,17.34,USD,4456.38,fulfilled
PO003838,SUP0030,PRD0105,2025-02-13,355,80.06,USD,28421.3,fulfilled
PO003839,SUP0026,PRD0114,2026-02-05,353,2.31,USD,815.43,fulfilled
PO003840,SUP0016,PRD0023,2024-11-30,165,973.36,USD,160604.4,fulfilled
PO003841,SUP0030,PRD0137,2025-03-24,218,741.17,USD,161575.06,open
PO003842,SUP0040,PRD0019,2026-06-23,203,1477.38,USD,299908.14,fulfilled
PO003843,SUP0035,PRD0092,2026-04-04,197,139.79,USD,27538.63,fulfilled
PO003844,SUP0002,PRD0023,2026-06-04,106,2139.86,USD,226825.16,open
PO003845,SUP0025,PRD0084,2024-09-06,95,4.56,USD,433.2,fulfilled
PO003846,SUP0007,PRD0044,2025-07-13,67,20.97,USD,1404.99,fulfilled
PO003847,SUP0009,PRD0079,2025-08-03,161,2.32,USD,373.52,open
PO003848,SUP0020,PRD0104,2026-02-17,127,3366.92,USD,427598.84,open
PO003849,SUP0003,PRD0070,2025-08-26,560,3.47,USD,1943.2,fulfilled
PO003850,SUP0028,PRD0016,2026-01-05,57,10.9,USD,621.3,fulfilled
PO003851,SUP0017,PRD0072,2026-05-18,404,152.55,USD,61630.2,fulfilled
PO003852,SUP0022,PRD0048,2025-06-27,297,773.04,USD,229592.88,open
PO003853,SUP0014,PRD0059,2025-08-30,74,8.01,USD,592.74,open
PO003854,SUP0009,PRD0079,2026-04-17,70,504.63,USD,35324.1,fulfilled
PO003855,SUP0004,PRD0147,2025-05-02,346,435.33,USD,150624.18,fulfilled
PO003856,SUP0040,PRD0120,2024-11-22,202,3194.81,USD,645351.62,open
PO003857,SUP0026,PRD0020,2025-05-19,123,400.74,USD,49291.02,cancelled
PO003858,SUP0034,PRD0078,2025-11-08,573,3.78,USD,2165.94,fulfilled
PO003859,SUP0039,PRD0075,2026-06-18,612,6028.52,USD,3689454.24,open
PO003860,SUP0015,PRD0124,2025-07-31,318,1375.53,USD,437418.54,fulfilled
PO003861,SUP0033,PRD0091,2026-07-29,53,262.1,USD,13891.3,fulfilled
PO003862,SUP0037,PRD0063,2025-06-09,487,2.84,USD,1383.08,fulfilled
PO003863,SUP0019,PRD0066,2026-07-05,404,5947.44,USD,2402765.76,fulfilled
PO003864,SUP0015,PRD0089,2026-08-14,527,95.23,USD,50186.21,fulfilled
PO003865,SUP0036,PRD0114,2024-12-24,558,128.98,USD,71970.84,open
PO003866,SUP0005,PRD0079,2025-04-10,273,1800.97,USD,491664.81,open
PO003867,SUP0038,PRD0066,2025-03-18,346,2.35,USD,813.1,fulfilled
PO003868,SUP0028,PRD0013,2026-06-29,419,388.39,USD,162735.41,fulfilled
PO003869,SUP0031,PRD0143,2026-02-06,71,861.23,USD,61147.33,cancelled
PO003870,SUP0035,PRD0144,2025-06-11,78,1801.08,USD,140484.24,open
PO003871,SUP0017,PRD0045,2025-06-22,190,2.74,USD,520.6,open
PO003872,SUP0034,PRD0089,2025-02-01,622,6048.4,USD,3762104.8,cancelled
PO003873,SUP0005,PRD0016,2024-12-18,231,2627.12,USD,606864.72,fulfilled
PO003874,SUP0013,PRD0103,2025-01-02,1222,787.7,USD,962569.4,open
PO003875,SUP0001,PRD0133,2025-10-12,30,3.48,USD,104.4,fulfilled
PO003876,SUP0008,PRD0110,2025-01-19,154,2567.11,USD,395334.94,fulfilled
PO003877,SUP0017,PRD0111,2025-05-20,218,64.92,USD,14152.56,fulfilled
PO003878,SUP0007,PRD0083,2024-12-29,250,384.36,USD,96090.0,open
PO003879,SUP0015,PRD0141,2025-09-18,93,1516.44,USD,141028.92,fulfilled
PO003880,SUP0002,PRD0041,2024-12-18,759,2.33,USD,1768.47,fulfilled
PO003881,SUP0028,PRD0135,2025-09-22,154,264.45,USD,40725.3,cancelled
PO003882,SUP0022,PRD0139,2025-05-20,519,314.82,USD,163391.58,open
PO003883,SUP0017,PRD0089,2026-04-15,111,18.12,USD,2011.32,fulfilled
PO003884,SUP0034,PRD0032,2025-11-07,33,322.73,USD,10650.09,fulfilled
PO003885,SUP0034,PRD0056,2025-08-21,30,77.54,USD,2326.2,fulfilled
PO003886,SUP0039,PRD0044,2025-02-02,636,1751.88,USD,1114195.68,fulfilled
PO003887,SUP0009,PRD0038,2024-10-26,24,700.7,USD,16816.8,fulfilled
PO003888,SUP0040,PRD0010,2025-04-25,34,1426.46,USD,48499.64,fulfilled
PO003889,SUP0017,PRD0084,2025-05-24,205,2287.17,USD,468869.85,fulfilled
PO003890,SUP0008,PRD0025,2025-09-21,385,135.67,USD,52232.95,open
PO003891,SUP0034,PRD0134,2026-04-08,508,1202.31,USD,610773.48,cancelled
PO003892,SUP0034,PRD0106,2024-10-24,459,2.32,USD,1064.88,fulfilled
PO003893,SUP0015,PRD0102,2026-02-16,52,71.89,USD,3738.28,fulfilled
PO003894,SUP0012,PRD0111,2025-08-13,310,702.35,USD,217728.5,fulfilled
PO003895,SUP0030,PRD0133,2024-10-16,81,9.16,USD,741.96,fulfilled
PO003896,SUP0038,PRD0062,2024-11-03,320,10.12,USD,3238.4,fulfilled
PO003897,SUP0035,PRD0065,2025-03-14,124,8.59,USD,1065.16,fulfilled
PO003898,SUP0004,PRD0110,2026-08-15,102,2.31,USD,235.62,fulfilled
PO003899,SUP0036,PRD0016,2025-04-26,538,227.08,USD,122169.04,fulfilled
PO003900,SUP0002,PRD0150,2025-03-19,163,6127.67,USD,998810.21,fulfilled
PO003901,SUP0002,PRD0144,2024-12-04,184,814.24,USD,149820.16,fulfilled
PO003902,SUP0019,PRD0013,2025-09-22,562,3.31,USD,1860.22,fulfilled
PO003903,SUP0021,PRD0034,2025-09-06,182,2.31,USD,420.42,fulfilled
PO003904,SUP0008,PRD0114,2025-05-03,182,22.83,USD,4155.06,open
PO003905,SUP0017,PRD0122,2025-11-03,57,7.97,USD,454.29,fulfilled
PO003906,SUP0008,PRD0110,2026-08-16,329,1134.7,USD,373316.3,cancelled
PO003907,SUP0005,PRD0062,2026-07-11,161,370.5,USD,59650.5,fulfilled
PO003908,SUP0020,PRD0021,2025-12-21,426,3311.12,USD,1410537.12,open
PO003909,SUP0030,PRD0035,2024-10-05,143,2.32,USD,331.76,fulfilled
PO003910,SUP0009,PRD0122,2025-10-01,199,2.59,USD,515.41,fulfilled
PO003911,SUP0033,PRD0081,2025-04-14,408,140.7,USD,57405.6,open
PO003912,SUP0010,PRD0144,2026-05-13,178,35.49,USD,6317.22,fulfilled
PO003913,SUP0034,PRD0142,2026-01-31,103,2.31,USD,237.93,fulfilled
PO003914,SUP0012,PRD0133,2026-06-01,123,113.17,USD,13919.91,fulfilled
PO003915,SUP0019,PRD0057,2025-12-13,376,10.92,USD,4105.92,fulfilled
PO003916,SUP0022,PRD0066,2024-09-13,63,121.28,USD,7640.64,fulfilled
PO003917,SUP0008,PRD0122,2025-09-03,316,43.62,USD,13783.92,fulfilled
PO003918,SUP0036,PRD0032,2024-12-11,77,673.55,USD,51863.35,cancelled
PO003919,SUP0037,PRD0023,2026-04-16,436,431.59,USD,188173.24,open
PO003920,SUP0034,PRD0147,2026-04-04,743,1161.73,USD,863165.39,fulfilled
PO003921,SUP0030,PRD0045,2025-01-29,940,174.1,USD,163654.0,fulfilled
PO003922,SUP0011,PRD0124,2025-06-14,80,246.04,USD,19683.2,open
PO003923,SUP0031,PRD0136,2026-07-08,447,20.1,USD,8984.7,fulfilled
PO003924,SUP0029,PRD0141,2026-02-05,324,1976.55,USD,640402.2,fulfilled
PO003925,SUP0008,PRD0134,2025-03-18,362,57.64,USD,20865.68,fulfilled
PO003926,SUP0039,PRD0027,2025-10-19,451,318.94,USD,143841.94,fulfilled
PO003927,SUP0039,PRD0136,2025-08-08,324,4.15,USD,1344.6,fulfilled
PO003928,SUP0012,PRD0042,2026-07-30,668,576.04,USD,384794.72,fulfilled
PO003929,SUP0003,PRD0143,2026-09-02,281,2.32,USD,651.92,fulfilled
PO003930,SUP0036,PRD0103,2025-04-12,237,3.21,USD,760.77,fulfilled
PO003931,SUP0008,PRD0095,2025-08-28,569,710.52,USD,404285.88,cancelled
PO003932,SUP0006,PRD0108,2025-06-26,315,937.89,USD,295435.35,fulfilled
PO003933,SUP0033,PRD0111,2026-06-29,80,542.12,USD,43369.6,fulfilled
PO003934,SUP0040,PRD0054,2025-08-16,233,95.09,USD,22155.97,open
PO003935,SUP0038,PRD0051,2025-04-06,504,15.43,USD,7776.72,fulfilled
PO003936,SUP0034,PRD0114,2024-10-01,230,2035.14,USD,468082.2,fulfilled
PO003937,SUP0008,PRD0091,2026-02-04,138,113.02,USD,15596.76,open
PO003938,SUP0006,PRD0132,2025-02-13,214,4.44,USD,950.16,fulfilled
PO003939,SUP0024,PRD0054,2026-04-22,518,386.82,USD,200372.76,fulfilled
PO003940,SUP0002,PRD0077,2025-07-26,154,105.05,USD,16177.7,fulfilled
PO003941,SUP0029,PRD0141,2025-01-19,418,927.16,USD,387552.88,open
PO003942,SUP0005,PRD0038,2025-04-21,482,107.77,USD,51945.14,fulfilled
PO003943,SUP0030,PRD0045,2025-06-19,150,862.47,USD,129370.5,fulfilled
PO003944,SUP0008,PRD0062,2026-01-08,253,13.17,USD,3332.01,fulfilled
PO003945,SUP0021,PRD0070,2024-12-22,151,545.99,USD,82444.49,cancelled
PO003946,SUP0011,PRD0066,2026-06-28,79,533.79,USD,42169.41,open
PO003947,SUP0005,PRD0012,2025-11-19,137,2.63,USD,360.31,fulfilled
PO003948,SUP0015,PRD0007,2026-04-09,344,116.29,USD,40003.76,fulfilled
PO003949,SUP0035,PRD0075,2025-07-10,507,1828.54,USD,927069.78,fulfilled
PO003950,SUP0030,PRD0042,2026-01-15,117,683.91,USD,80017.47,fulfilled
PO003951,SUP0037,PRD0097,2026-08-13,323,1023.47,USD,330580.81,fulfilled
PO003952,SUP0036,PRD0097,2026-06-16,91,3730.16,USD,339444.56,fulfilled
PO003953,SUP0037,PRD0104,2025-01-17,789,2496.21,USD,1969509.69,fulfilled
PO003954,SUP0008,PRD0144,2025-01-26,290,2.4,USD,696.0,fulfilled
PO003955,SUP0005,PRD0128,2025-03-08,1070,49.26,USD,52708.2,open
PO003956,SUP0010,PRD0141,2025-03-04,496,562.74,USD,279119.04,fulfilled
PO003957,SUP0015,PRD0039,2026-08-30,79,34.08,USD,2692.32,fulfilled
PO003958,SUP0040,PRD0089,2026-01-14,309,37.12,USD,11470.08,fulfilled
PO003959,SUP0025,PRD0015,2026-02-13,1441,20.8,USD,29972.8,fulfilled
PO003960,SUP0037,PRD0118,2025-05-08,942,3424.99,USD,3226340.58,fulfilled
PO003961,SUP0011,PRD0077,2026-06-29,583,893.07,USD,520659.81,fulfilled
PO003962,SUP0006,PRD0016,2024-11-17,440,475.01,USD,209004.4,fulfilled
PO003963,SUP0016,PRD0056,2026-08-12,38,4.76,USD,180.88,fulfilled
PO003964,SUP0036,PRD0135,2024-10-11,444,22.78,USD,10114.32,fulfilled
PO003965,SUP0004,PRD0141,2026-01-12,224,186.9,USD,41865.6,fulfilled
PO003966,SUP0026,PRD0141,2025-03-26,185,2.75,USD,508.75,fulfilled
PO003967,SUP0015,PRD0111,2025-02-24,594,517.95,USD,307662.3,open
PO003968,SUP0029,PRD0010,2026-03-03,99,3201.78,USD,316976.22,open
PO003969,SUP0036,PRD0096,2025-12-05,202,9.59,USD,1937.18,fulfilled
PO003970,SUP0032,PRD0013,2024-10-06,263,1813.92,USD,477060.96,fulfilled
PO003971,SUP0002,PRD0064,2025-02-21,99,261.62,USD,25900.38,fulfilled
PO003972,SUP0032,PRD0097,2024-09-21,298,509.76,USD,151908.48,open
PO003973,SUP0004,PRD0130,2026-06-18,786,7.66,USD,6020.76,fulfilled
PO003974,SUP0019,PRD0051,2024-10-03,89,6.48,USD,576.72,open
PO003975,SUP0032,PRD0018,2025-11-09,380,74.21,USD,28199.8,fulfilled
PO003976,SUP0004,PRD0132,2024-10-18,80,2702.99,USD,216239.2,fulfilled
PO003977,SUP0002,PRD0150,2025-06-09,372,316.13,USD,117600.36,fulfilled
PO003978,SUP0002,PRD0095,2026-01-26,116,1439.12,USD,166937.92,fulfilled
PO003979,SUP0008,PRD0137,2026-03-16,859,296.07,USD,254324.13,fulfilled
PO003980,SUP0026,PRD0067,2026-03-10,69,57.56,USD,3971.64,fulfilled
PO003981,SUP0016,PRD0023,2024-11-10,371,32.19,USD,11942.49,fulfilled
PO003982,SUP0035,PRD0135,2024-12-17,146,499.99,USD,72998.54,open
PO003983,SUP0011,PRD0095,2025-10-08,191,829.46,USD,158426.86,fulfilled
PO003984,SUP0019,PRD0103,2025-01-01,136,1225.08,USD,166610.88,fulfilled
PO003985,SUP0004,PRD0020,2026-03-02,578,897.93,USD,519003.54,fulfilled
PO003986,SUP0040,PRD0079,2024-10-10,53,1898.95,USD,100644.35,fulfilled
PO003987,SUP0035,PRD0040,2025-08-30,446,799.37,USD,356519.02,open
PO003988,SUP0020,PRD0016,2024-10-12,29,242.52,USD,7033.08,fulfilled
PO003989,SUP0012,PRD0035,2025-05-01,45,35.53,USD,1598.85,fulfilled
PO003990,SUP0025,PRD0040,2025-01-29,75,13.83,USD,1037.25,fulfilled
PO003991,SUP0016,PRD0100,2026-07-17,253,4.2,USD,1062.6,fulfilled
PO003992,SUP0021,PRD0111,2024-09-15,111,2728.64,USD,302879.04,fulfilled
PO003993,SUP0031,PRD0058,2026-08-25,261,125.51,USD,32758.11,open
PO003994,SUP0035,PRD0025,2025-08-19,114,271.31,USD,30929.34,fulfilled
PO003995,SUP0004,PRD0095,2025-11-19,374,1140.69,USD,426618.06,open
PO003996,SUP0027,PRD0010,2024-09-24,646,1110.39,USD,717311.94,open
PO003997,SUP0038,PRD0036,2025-05-07,108,248.6,USD,26848.8,fulfilled
PO003998,SUP0003,PRD0102,2024-09-23,95,5.4,USD,513.0,fulfilled
PO003999,SUP0040,PRD0114,2025-10-17,198,2.32,USD,459.36,fulfilled
PO004000,SUP0016,PRD0132,2025-04-11,379,2042.32,USD,774039.28,open
PO004001,SUP0017,PRD0081,2026-02-04,352,43.74,USD,15396.48,open
PO004002,SUP0020,PRD0134,2025-07-18,137,3098.16,USD,424447.92,fulfilled
PO004003,SUP0012,PRD0007,2024-10-18,95,2.32,USD,220.4,fulfilled
PO004004,SUP0020,PRD0070,2024-09-08,286,888.4,USD,254082.4,fulfilled
PO004005,SUP0021,PRD0062,2026-08-03,933,2684.86,USD,2504974.38,open
PO004006,SUP0025,PRD0144,2025-08-29,1404,129.54,USD,181874.16,fulfilled
PO004007,SUP0019,PRD0133,2025-02-14,505,2.32,USD,1171.6,fulfilled
PO004008,SUP0010,PRD0132,2025-06-18,346,2.31,USD,799.26,cancelled
PO004009,SUP0025,PRD0082,2026-03-10,787,193.48,USD,152268.76,fulfilled
PO004010,SUP0037,PRD0024,2025-09-12,351,2.32,USD,814.32,fulfilled
PO004011,SUP0008,PRD0092,2024-10-13,223,371.79,USD,82909.17,open
PO004012,SUP0010,PRD0100,2024-10-17,102,1429.44,USD,145802.88,fulfilled
PO004013,SUP0024,PRD0035,2026-05-26,203,2.41,USD,489.23,fulfilled
PO004014,SUP0004,PRD0066,2026-05-06,968,532.37,USD,515334.16,cancelled
PO004015,SUP0019,PRD0005,2024-10-20,493,566.79,USD,279427.47,fulfilled
PO004016,SUP0017,PRD0079,2026-04-18,39,13.16,USD,513.24,cancelled
PO004017,SUP0027,PRD0083,2026-03-14,272,6.34,USD,1724.48,fulfilled
PO004018,SUP0005,PRD0023,2025-05-07,83,294.23,USD,24421.09,fulfilled
PO004019,SUP0040,PRD0130,2025-05-30,212,61.87,USD,13116.44,fulfilled
PO004020,SUP0012,PRD0027,2026-06-06,270,4102.15,USD,1107580.5,fulfilled
PO004021,SUP0032,PRD0084,2025-08-21,40,872.07,USD,34882.8,open
PO004022,SUP0029,PRD0048,2026-04-10,124,94.27,USD,11689.48,open
PO004023,SUP0031,PRD0056,2024-11-05,711,44.02,USD,31298.22,fulfilled
PO004024,SUP0017,PRD0048,2025-02-26,175,13.42,USD,2348.5,fulfilled
PO004025,SUP0030,PRD0036,2025-07-16,178,12.58,USD,2239.24,fulfilled
PO004026,SUP0033,PRD0032,2024-10-14,345,1168.31,USD,403066.95,fulfilled
PO004027,SUP0033,PRD0100,2024-12-27,539,26.84,USD,14466.76,cancelled
PO004028,SUP0002,PRD0045,2025-12-11,575,861.66,USD,495454.5,cancelled
PO004029,SUP0036,PRD0093,2024-10-16,282,2.35,USD,662.7,fulfilled
PO004030,SUP0028,PRD0024,2026-08-25,1008,177.09,USD,178506.72,fulfilled
PO004031,SUP0040,PRD0071,2025-03-07,217,6.1,USD,1323.7,cancelled
PO004032,SUP0030,PRD0122,2025-05-29,197,2004.21,USD,394829.37,fulfilled
PO004033,SUP0032,PRD0060,2026-06-05,728,63.07,USD,45914.96,cancelled
PO004034,SUP0038,PRD0079,2026-04-27,164,473.5,USD,77654.0,fulfilled
PO004035,SUP0017,PRD0040,2025-11-06,155,2739.46,USD,424616.3,open
PO004036,SUP0017,PRD0067,2025-06-02,339,2689.15,USD,911621.85,open
PO004037,SUP0024,PRD0005,2025-07-22,522,557.66,USD,291098.52,open
PO004038,SUP0018,PRD0114,2025-03-11,927,65.96,USD,61144.92,fulfilled
PO004039,SUP0020,PRD0060,2025-03-18,451,429.82,USD,193848.82,fulfilled
PO004040,SUP0013,PRD0136,2024-11-23,129,964.84,USD,124464.36,fulfilled
PO004041,SUP0031,PRD0103,2025-11-04,78,7458.29,USD,581746.62,cancelled
PO004042,SUP0034,PRD0143,2024-12-25,142,28.92,USD,4106.64,fulfilled
PO004043,SUP0015,PRD0034,2026-06-27,200,509.19,USD,101838.0,open
PO004044,SUP0002,PRD0003,2025-10-13,214,2.32,USD,496.48,fulfilled
PO004045,SUP0030,PRD0147,2026-01-26,174,2.49,USD,433.26,fulfilled
PO004046,SUP0001,PRD0142,2025-09-07,635,57.24,USD,36347.4,cancelled
PO004047,SUP0014,PRD0095,2026-04-05,124,853.67,USD,105855.08,open
PO004048,SUP0013,PRD0077,2026-01-17,72,6.88,USD,495.36,fulfilled
PO004049,SUP0030,PRD0066,2026-06-02,86,3290.5,USD,282983.0,fulfilled
PO004050,SUP0034,PRD0095,2026-04-18,854,27.07,USD,23117.78,open
PO004051,SUP0001,PRD0139,2025-08-28,163,564.14,USD,91954.82,fulfilled
PO004052,SUP0037,PRD0122,2024-09-22,218,297.12,USD,64772.16,fulfilled
PO004053,SUP0022,PRD0108,2025-05-04,52,2.31,USD,120.12,fulfilled
PO004054,SUP0013,PRD0025,2025-05-13,246,4.86,USD,1195.56,cancelled
PO004055,SUP0029,PRD0103,2025-07-29,172,3.66,USD,629.52,fulfilled
PO004056,SUP0030,PRD0150,2025-04-29,49,388.2,USD,19021.8,fulfilled
PO004057,SUP0032,PRD0144,2026-08-22,287,10.87,USD,3119.69,fulfilled
PO004058,SUP0011,PRD0114,2024-09-29,232,2559.26,USD,593748.32,fulfilled
PO004059,SUP0018,PRD0076,2025-05-31,84,66.36,USD,5574.24,fulfilled
PO004060,SUP0020,PRD0042,2025-07-10,493,44.85,USD,22111.05,fulfilled
PO004061,SUP0029,PRD0001,2025-02-23,387,434.84,USD,168283.08,fulfilled
PO004062,SUP0040,PRD0021,2024-10-02,430,146.7,USD,63081.0,fulfilled
PO004063,SUP0002,PRD0003,2026-02-09,425,6.21,USD,2639.25,open
PO004064,SUP0009,PRD0122,2026-02-08,572,749.35,USD,428628.2,fulfilled
PO004065,SUP0037,PRD0075,2024-12-30,286,17.89,USD,5116.54,cancelled
PO004066,SUP0022,PRD0085,2025-03-24,595,2.53,USD,1505.35,fulfilled
PO004067,SUP0012,PRD0097,2026-05-20,731,162.6,USD,118860.6,fulfilled
PO004068,SUP0010,PRD0013,2025-12-25,372,25.09,USD,9333.48,fulfilled
PO004069,SUP0040,PRD0057,2024-09-23,116,6.55,USD,759.8,fulfilled
PO004070,SUP0008,PRD0033,2026-03-16,755,805.43,USD,608099.65,cancelled
PO004071,SUP0017,PRD0015,2025-01-12,62,231.83,USD,14373.46,fulfilled
PO004072,SUP0013,PRD0112,2026-06-09,252,106.78,USD,26908.56,open
PO004073,SUP0020,PRD0045,2026-04-22,242,2354.45,USD,569776.9,fulfilled
PO004074,SUP0020,PRD0111,2026-03-21,319,2.69,USD,858.11,fulfilled
PO004075,SUP0025,PRD0094,2025-06-06,181,2.32,USD,419.92,fulfilled
PO004076,SUP0031,PRD0019,2026-06-28,458,3.8,USD,1740.4,cancelled
PO004077,SUP0020,PRD0108,2025-07-23,116,975.54,USD,113162.64,open
PO004078,SUP0006,PRD0141,2026-05-01,46,2126.17,USD,97803.82,fulfilled
PO004079,SUP0009,PRD0108,2025-11-22,585,928.63,USD,543248.55,fulfilled
PO004080,SUP0029,PRD0040,2026-06-04,129,6.12,USD,789.48,open
PO004081,SUP0012,PRD0102,2024-10-30,761,100.73,USD,76655.53,fulfilled
PO004082,SUP0030,PRD0112,2026-02-04,130,3989.87,USD,518683.1,fulfilled
PO004083,SUP0026,PRD0020,2026-02-28,200,2372.01,USD,474402.0,fulfilled
PO004084,SUP0017,PRD0142,2025-04-05,247,2.32,USD,573.04,fulfilled
PO004085,SUP0016,PRD0012,2025-09-25,232,159.45,USD,36992.4,fulfilled
PO004086,SUP0004,PRD0077,2025-04-12,110,690.32,USD,75935.2,fulfilled
PO004087,SUP0014,PRD0051,2025-03-25,238,2.44,USD,580.72,fulfilled
PO004088,SUP0037,PRD0091,2026-08-01,27,156.71,USD,4231.17,fulfilled
PO004089,SUP0009,PRD0079,2025-01-20,101,7.25,USD,732.25,cancelled
PO004090,SUP0004,PRD0143,2026-08-22,783,159.97,USD,125256.51,fulfilled
PO004091,SUP0009,PRD0094,2026-03-10,434,130.3,USD,56550.2,fulfilled
PO004092,SUP0001,PRD0045,2024-09-30,97,2.31,USD,224.07,open
PO004093,SUP0016,PRD0142,2024-11-06,278,287.55,USD,79938.9,fulfilled
PO004094,SUP0009,PRD0111,2026-06-28,49,1682.72,USD,82453.28,fulfilled
PO004095,SUP0013,PRD0058,2025-12-03,336,69.55,USD,23368.8,fulfilled
PO004096,SUP0005,PRD0117,2025-11-12,1054,358.29,USD,377637.66,open
PO004097,SUP0004,PRD0114,2026-02-23,576,73.48,USD,42324.48,fulfilled
PO004098,SUP0017,PRD0132,2026-04-05,261,2.32,USD,605.52,fulfilled
PO004099,SUP0035,PRD0144,2025-07-08,39,40.8,USD,1591.2,fulfilled
PO004100,SUP0007,PRD0043,2024-12-04,185,574.07,USD,106202.95,fulfilled
PO004101,SUP0032,PRD0102,2025-10-26,220,3.91,USD,860.2,fulfilled
