invoice_id,po_id,invoice_date,amount,payment_status,payment_date
INV003822,PO003822,2024-12-15,483.6,paid,2025-01-12
INV003823,PO003823,2025-01-24,1793414.34,pending,
INV003824,PO003824,2025-02-23,30009.02,paid,2025-03-07
INV003825,PO003825,2026-08-08,213.85,paid,2026-08-24
INV003826,PO003826,2024-10-02,1646065.85,paid,2024-11-03
INV003827,PO003827,2026-01-09,390.78,paid,2026-02-08
INV003828,PO003828,2025-03-12,6649.5,pending,
INV003829,PO003829,2025-08-08,90008.74,overdue,
INV003830,PO003830,2026-07-31,10655.68,paid,2026-08-14
INV003831,PO003831,2025-04-25,251813.44,paid,2025-05-09
INV003832,PO003832,2024-11-11,1045.8,paid,2024-11-21
INV003833,PO003833,2025-06-09,468.12,paid,2025-07-17
INV003834,PO003834,2025-06-10,6875.25,paid,2025-07-03
INV003835,PO003835,2024-09-12,105632.54,overdue,
INV003836,PO003836,2026-06-04,9740.88,paid,2026-06-19
INV003837,PO003837,2024-12-18,8189.72,paid,2024-12-23
INV003838,PO003838,2024-12-17,44669.22,paid,2025-01-01
INV003839,PO003839,2026-04-13,373.65,paid,2026-05-08
INV003840,PO003840,2025-02-10,133199.0,pending,
INV003841,PO003841,2025-02-01,176064.54,paid,2025-02-10
INV003842,PO003842,2025-01-08,732892.16,pending,
INV003843,PO003843,2025-07-17,5156.32,paid,2025-08-28
INV003844,PO003844,2024-10-01,649559.28,pending,
INV003845,PO003845,2025-04-22,300.73,paid,2025-05-04
INV003846,PO003846,2025-02-16,1378.35,paid,2025-03-09
INV003847,PO003847,2025-09-23,345.1,overdue,
INV003848,PO003848,2024-10-14,926546.85,pending,
INV003849,PO003849,2026-03-20,1301.34,pending,
INV003850,PO003850,2024-10-16,813.12,overdue,
INV003851,PO003851,2025-09-19,77074.06,paid,2025-10-21
INV003852,PO003852,2026-01-07,291421.27,pending,
INV003853,PO003853,2025-05-25,673.38,overdue,
INV003854,PO003854,2025-12-11,5013.7,paid,2025-12-17
INV003855,PO003855,2026-05-19,107500.04,paid,2026-06-01
INV003856,PO003856,2025-04-19,589673.37,paid,2025-05-01
INV003857,PO003857,2025-08-30,113609.9,paid,2025-09-27
INV003858,PO003858,2026-02-25,6433.35,paid,2026-04-03
INV003859,PO003859,2025-03-08,3983091.76,paid,2025-03-23
INV003860,PO003860,2025-08-14,311392.55,paid,2025-09-07
INV003861,PO003861,2024-11-12,7008.7,paid,2024-12-13
INV003862,PO003862,2026-07-18,420.59,paid,2026-08-25
INV003863,PO003863,2026-05-03,2612050.08,pending,
INV003864,PO003864,2025-10-01,28957.58,paid,2025-11-04
INV003865,PO003865,2026-07-10,122053.4,overdue,
INV003866,PO003866,2025-11-24,665721.6,pending,
INV003867,PO003867,2026-05-10,195.51,paid,2026-05-27
INV003868,PO003868,2025-10-17,102814.24,paid,2025-11-23
INV003871,PO003871,2025-08-22,429.25,paid,2025-09-30
INV003873,PO003873,2025-03-18,757667.52,pending,
INV003874,PO003874,2026-08-12,403523.1,pending,
INV003875,PO003875,2024-10-03,467.65,paid,2024-11-08
INV003876,PO003876,2024-10-29,484343.09,paid,2024-11-20
INV003877,PO003877,2025-02-17,19341.41,paid,2025-03-25
INV003878,PO003878,2026-05-05,92397.36,pending,
INV003879,PO003879,2025-01-29,208008.09,paid,2025-02-24
INV003880,PO003880,2026-08-10,381.6,paid,2026-09-17
INV003881,PO003881,2026-05-14,70540.08,pending,
INV003882,PO003882,2025-03-29,180876.24,paid,2025-05-12
INV003883,PO003883,2024-11-20,1229.28,paid,2024-11-28
INV003885,PO003885,2024-12-06,1213.47,paid,2024-12-29
INV003886,PO003886,2026-07-03,1078380.0,paid,2026-08-06
INV003888,PO003888,2024-11-26,18267.68,paid,2024-12-01
INV003889,PO003889,2025-06-09,608125.0,paid,2025-07-09
INV003890,PO003890,2025-05-09,55241.01,paid,2025-06-13
INV003891,PO003891,2025-12-29,922766.8,paid,2026-01-19
INV003892,PO003892,2026-07-14,147.34,paid,2026-08-11
INV003893,PO003893,2025-02-21,1818.15,paid,2025-03-07
INV003894,PO003894,2025-04-03,189589.0,paid,2025-04-15
INV003895,PO003895,2025-05-21,2758.34,pending,
INV003896,PO003896,2025-11-23,4892.68,paid,2025-12-18
INV003897,PO003897,2025-11-11,634.68,paid,2025-11-20
INV003898,PO003898,2024-11-18,769.23,overdue,
INV003899,PO003899,2026-08-06,115493.86,paid,2026-09-04
INV003900,PO003900,2025-06-20,1547554.68,paid,2025-07-31
INV003901,PO003901,2025-07-13,147890.0,paid,2025-07-30
INV003902,PO003902,2026-07-25,3328.0,paid,2026-08-18
INV003903,PO003903,2025-09-15,180.18,paid,2025-10-14
INV003904,PO003904,2025-03-03,12585.76,paid,2025-03-11
INV003905,PO003905,2024-09-26,520.8,paid,2024-11-04
INV003906,PO003906,2025-10-24,844214.28,paid,2025-11-02
INV003907,PO003907,2024-09-29,64508.4,paid,2024-10-24
INV003908,PO003908,2025-07-26,1529842.56,paid,2025-09-06
INV003909,PO003909,2026-03-15,142.29,paid,2026-03-31
INV003910,PO003910,2025-08-24,544.8,paid,2025-09-20
INV003911,PO003911,2025-09-26,189275.63,paid,2025-11-03
INV003912,PO003912,2024-11-02,12450.13,paid,2024-11-16
INV003913,PO003913,2025-07-23,339.57,paid,2025-08-21
INV003914,PO003914,2025-07-22,3036.25,overdue,
INV003915,PO003915,2026-08-02,1466.24,paid,2026-09-03
INV003916,PO003916,2025-09-17,5322.87,pending,
INV003917,PO003917,2026-04-21,3913.91,paid,2026-05-17
INV003918,PO003918,2024-12-25,100995.76,paid,2025-01-03
INV003919,PO003919,2026-07-05,419268.46,paid,2026-07-17
INV003920,PO003920,2026-08-21,485691.37,paid,2026-09-02
INV003921,PO003921,2026-05-27,84222.72,paid,2026-06-14
INV003922,PO003922,2025-01-30,25654.05,paid,2025-02-08
INV003923,PO003923,2025-10-05,7186.37,paid,2025-10-21
INV003924,PO003924,2025-09-27,986952.0,paid,2025-10-02
INV003925,PO003925,2025-06-14,35443.53,paid,2025-07-18
INV003927,PO003927,2025-12-06,1311.96,overdue,
INV003928,PO003928,2025-09-02,953231.52,paid,2025-09-26
INV003929,PO003929,2026-03-28,2499.42,paid,2026-04-12
INV003930,PO003930,2026-04-01,979.5,paid,2026-05-06
INV003931,PO003931,2026-03-19,563773.44,paid,2026-04-29
INV003932,PO003932,2025-11-27,268712.16,paid,2025-12-07
INV003933,PO003933,2024-10-24,26089.56,overdue,
INV003934,PO003934,2025-01-28,24078.12,paid,2025-02-07
INV003935,PO003935,2025-10-05,22608.0,paid,2025-11-13
INV003937,PO003937,2024-11-05,46482.94,paid,2024-12-19
INV003938,PO003938,2025-08-19,508.97,paid,2025-09-07
INV003939,PO003939,2025-11-27,172128.44,paid,2025-12-05
INV003940,PO003940,2024-11-06,20783.03,paid,2024-12-02
INV003941,PO003941,2026-02-25,259293.72,paid,2026-03-28
INV003942,PO003942,2026-03-16,46790.52,pending,
INV003944,PO003944,2025-08-20,5173.22,paid,2025-09-12
INV003945,PO003945,2025-01-26,100695.54,paid,2025-02-10
INV003946,PO003946,2024-09-25,64383.55,paid,2024-10-14
INV003947,PO003947,2025-10-20,513.59,paid,2025-11-18
INV003948,PO003948,2026-07-27,14537.28,pending,
INV003949,PO003949,2025-10-15,671425.2,pending,
INV003950,PO003950,2024-11-30,269578.53,paid,2025-01-05
INV003951,PO003951,2026-04-05,266441.16,overdue,
INV003952,PO003952,2024-10-16,1114268.32,paid,2024-11-25
INV003953,PO003953,2025-12-14,550731.14,pending,
INV003954,PO003954,2026-08-26,400.76,pending,
INV003955,PO003955,2025-12-30,91733.28,pending,
INV003956,PO003956,2026-01-01,211174.56,paid,2026-01-20
INV003957,PO003957,2025-11-10,3432.66,paid,2025-12-02
INV003958,PO003958,2025-01-07,19155.56,overdue,
INV003959,PO003959,2026-04-26,187043.15,pending,
INV003960,PO003960,2026-08-05,1878024.69,paid,2026-08-12
INV003961,PO003961,2026-01-13,447300.88,paid,2026-02-21
INV003962,PO003962,2026-02-13,203684.52,paid,2026-02-27
INV003963,PO003963,2024-09-14,1245.6,paid,2024-10-24
INV003964,PO003964,2026-07-09,12311.2,pending,
INV003965,PO003965,2026-02-23,5614.76,pending,
INV003966,PO003966,2025-10-31,980.22,pending,
INV003967,PO003967,2026-06-04,518674.08,overdue,
INV003969,PO003969,2026-02-24,1029.92,paid,2026-03-28
INV003971,PO003971,2024-09-12,27289.61,paid,2024-10-24
INV003972,PO003972,2025-10-10,137153.28,paid,2025-11-02
INV003973,PO003973,2026-03-03,26273.7,paid,2026-03-09
INV003974,PO003974,2025-05-27,1260.92,paid,2025-06-08
INV003975,PO003975,2025-11-18,33675.6,paid,2025-11-30
INV003977,PO003977,2026-07-31,40282.18,paid,2026-08-16
INV003978,PO003978,2025-01-10,205095.6,paid,2025-02-01
INV003979,PO003979,2026-07-03,206326.62,paid,2026-08-06
INV003980,PO003980,2025-01-01,1673.28,overdue,
INV003981,PO003981,2026-04-04,37633.34,paid,2026-05-03
INV003982,PO003982,2025-10-23,73221.42,paid,2025-11-27
INV003983,PO003983,2025-09-21,136582.25,pending,
INV003984,PO003984,2025-08-05,124130.1,paid,2025-09-08
INV003985,PO003985,2025-10-22,394519.68,pending,
INV003986,PO003986,2024-12-19,129006.24,paid,2025-01-09
INV003987,PO003987,2025-10-18,598648.48,pending,
INV003988,PO003988,2024-09-27,12004.84,overdue,
INV003989,PO003989,2024-11-22,787.27,paid,2024-12-16
INV003990,PO003990,2025-09-01,435.0,paid,2025-10-14
INV003991,PO003991,2025-07-24,1474.65,paid,2025-08-22
INV003992,PO003992,2024-11-11,191501.73,paid,2024-12-21
INV003993,PO003993,2025-08-18,100781.4,pending,
INV003995,PO003995,2026-03-03,539780.8,pending,
INV003996,PO003996,2026-08-16,352822.7,paid,2026-09-19
INV003997,PO003997,2026-03-09,3361.28,paid,2026-04-09
INV003998,PO003998,2025-03-15,342.7,pending,
INV003999,PO003999,2026-03-01,351.12,paid,2026-04-09
INV004000,PO004000,2025-05-19,536803.2,pending,
INV004001,PO004001,2025-06-04,123567.33,paid,2025-06-22
INV004002,PO004002,2025-03-04,602118.41,paid,2025-04-04
INV004003,PO004003,2025-10-06,105.16,paid,2025-10-23
INV004004,PO004004,2025-01-05,94572.48,overdue,
INV004005,PO004005,2026-03-14,2211606.37,pending,
INV004006,PO004006,2026-06-06,126778.02,pending,
INV004007,PO004007,2026-07-16,366.66,paid,2026-07-26
INV004008,PO004008,2026-02-16,114.38,paid,2026-03-22
INV004009,PO004009,2026-01-06,167583.06,overdue,
INV004010,PO004010,2025-10-09,177.1,paid,2025-11-01
INV004011,PO004011,2026-03-06,70244.3,paid,2026-03-13
INV004012,PO004012,2024-10-09,99452.57,paid,2024-11-02
INV004013,PO004013,2025-02-25,914.09,pending,
INV004014,PO004014,2026-04-16,729587.2,pending,
INV004015,PO004015,2026-04-29,176360.1,paid,2026-05-28
INV004016,PO004016,2024-10-08,1210.49,paid,2024-11-11
INV004017,PO004017,2026-04-01,1066.4,paid,2026-05-04
INV004018,PO004018,2026-03-19,6574.4,paid,2026-04-19
INV004019,PO004019,2025-06-07,11468.94,pending,
INV004020,PO004020,2024-11-02,1560987.48,pending,
INV004021,PO004021,2024-10-04,69896.21,pending,
INV004022,PO004022,2024-10-20,29132.84,paid,2024-10-30
INV004023,PO004023,2026-09-06,51541.38,paid,2026-10-09
INV004024,PO004024,2025-07-28,3149.74,paid,2025-08-11
INV004025,PO004025,2025-02-19,3066.18,paid,2025-03-09
INV004026,PO004026,2026-07-21,209530.2,paid,2026-08-24
INV004027,PO004027,2026-03-15,57802.91,paid,2026-04-13
INV004028,PO004028,2025-07-27,437695.6,paid,2025-08-30
INV004029,PO004029,2026-05-20,841.38,paid,2026-07-02
INV004030,PO004030,2026-09-10,31459.48,paid,2026-10-16
INV004031,PO004031,2026-01-10,6715.53,paid,2026-02-13
INV004033,PO004033,2026-06-06,127967.84,paid,2026-07-03
INV004034,PO004034,2025-06-22,49953.28,paid,2025-07-10
INV004035,PO004035,2025-09-18,1119191.26,pending,
INV004036,PO004036,2025-08-23,1024267.5,paid,2025-09-18
INV004037,PO004037,2026-05-15,309575.68,paid,2026-06-26
INV004039,PO004039,2025-08-03,114317.19,paid,2025-08-28
INV004040,PO004040,2025-11-12,73034.39,paid,2025-11-18
INV004041,PO004041,2024-12-20,4803735.42,paid,2025-01-27
INV004043,PO004043,2024-10-24,181066.29,paid,2024-11-12
INV004044,PO004044,2026-04-10,510.27,pending,
INV004045,PO004045,2025-07-19,470.4,paid,2025-08-31
INV004046,PO004046,2026-08-06,104709.8,paid,2026-09-07
INV004047,PO004047,2025-04-27,148947.0,paid,2025-05-10
INV004048,PO004048,2024-09-22,1726.34,paid,2024-10-28
INV004049,PO004049,2024-12-31,592762.03,paid,2025-01-23
INV004050,PO004050,2026-04-05,90177.23,overdue,
INV004051,PO004051,2025-01-06,139444.2,pending,
INV004052,PO004052,2025-09-12,33644.24,pending,
INV004053,PO004053,2024-11-18,120.12,paid,2024-12-02
INV004054,PO004054,2025-08-03,4560.12,paid,2025-09-08
INV004055,PO004055,2026-03-29,926.25,paid,2026-04-28
INV004056,PO004056,2025-06-07,9578.58,paid,2025-07-05
INV004057,PO004057,2025-05-09,2166.72,paid,2025-06-11
INV004059,PO004059,2025-10-25,1884.75,paid,2025-11-11
INV004060,PO004060,2025-12-09,118135.88,paid,2025-12-25
INV004061,PO004061,2025-07-26,88567.02,paid,2025-09-07
INV004062,PO004062,2026-07-16,16984.29,pending,
INV004063,PO004063,2026-01-09,10983.92,paid,2026-02-14
INV004065,PO004065,2026-01-02,18857.6,paid,2026-02-08
INV004066,PO004066,2026-08-17,2343.66,paid,2026-09-12
INV004067,PO004067,2025-11-18,284025.3,pending,
INV004068,PO004068,2024-12-09,17657.01,paid,2025-01-18
INV004069,PO004069,2026-01-03,370.52,paid,2026-02-02
INV004070,PO004070,2026-02-19,745161.84,paid,2026-03-05
INV004071,PO004071,2025-02-18,12735.1,pending,
INV004072,PO004072,2024-10-16,78536.68,paid,2024-11-28
INV004073,PO004073,2024-12-31,407424.6,paid,2025-02-09
INV004074,PO004074,2025-09-27,1638.36,paid,2025-10-08
INV004076,PO004076,2026-03-05,13208.8,paid,2026-03-21
INV004077,PO004077,2024-12-15,248997.55,pending,
INV004078,PO004078,2024-09-30,230545.74,paid,2024-11-13
INV004079,PO004079,2026-03-08,406058.08,paid,2026-04-20
INV004080,PO004080,2024-10-31,2022.85,pending,
INV004081,PO004081,2026-08-18,104919.32,pending,
INV004082,PO004082,2024-11-20,869773.6,paid,2024-12-09
INV004083,PO004083,2024-12-17,571746.4,overdue,
INV004084,PO004084,2025-06-02,291.72,paid,2025-07-03
INV004085,PO004085,2025-01-25,58234.41,paid,2025-03-06
INV004086,PO004086,2025-03-19,54652.14,paid,2025-04-29
INV004087,PO004087,2025-11-13,381.51,paid,2025-11-18
INV004088,PO004088,2024-09-24,1897.83,pending,
INV004089,PO004089,2025-04-05,1709.93,paid,2025-04-25
INV004092,PO004092,2025-01-26,68.64,paid,2025-02-22
INV004093,PO004093,2025-10-13,36975.64,paid,2025-11-14
INV004094,PO004094,2024-10-28,71295.6,paid,2024-11-03
INV004095,PO004095,2026-06-23,26332.05,pending,
INV004096,PO004096,2026-07-28,277100.46,paid,2026-09-05
INV004097,PO004097,2025-12-26,39054.88,paid,2026-01-11
INV004098,PO004098,2025-11-23,304.2,paid,2025-12-08
INV004099,PO004099,2024-10-03,744.69,paid,2024-11-10
INV004101,PO004101,2025-07-18,1092.6,paid,2025-07-30
INV004102,PO004102,2025-02-12,65952.0,paid,2025-03-02
INV004103,PO004103,2026-04-16,595.98,paid,2026-05-28
INV004104,PO004104,2025-05-04,5105.1,paid,2025-05-18
INV004106,PO004106,2025-09-28,93666.24,paid,2025-10-16
INV004107,PO004107,2026-08-01,58480.38,paid,2026-08-17
INV004108,PO004108,2024-12-03,988025.9,paid,2025-01-13
INV004109,PO004109,2026-01-18,4581.82,paid,2026-01-28
INV004110,PO004110,2025-06-04,600.6,paid,2025-07-13
INV004111,PO004111,2025-09-12,772.68,paid,2025-10-07
INV004112,PO004112,2025-11-20,381.92,paid,2025-12-25
INV004113,PO004113,2026-08-22,5372.64,overdue,
INV004114,PO004114,2025-02-25,37900.2,paid,2025-03-24
INV004115,PO004115,2024-12-12,89192.04,paid,2024-12-22
INV004116,PO004116,2025-07-19,2930.2,paid,2025-07-30
INV004117,PO004117,2026-07-11,233063.2,paid,2026-07-22
INV004118,PO004118,2025-01-05,320568.0,paid,2025-01-22
INV004119,PO004119,2025-11-08,19166.68,paid,2025-11-23
INV004120,PO004120,2024-10-06,46457.6,pending,
INV004121,PO004121,2025-03-10,2432.32,overdue,
INV004122,PO004122,2026-04-01,1071.58,paid,2026-05-11
INV004123,PO004123,2024-11-22,11217.0,pending,
INV004124,PO004124,2026-02-07,540.8,paid,2026-02-18
INV004125,PO004125,2024-10-14,143592.01,paid,2024-11-01
INV004126,PO004126,2025-01-10,54445.84,pending,
INV004127,PO004127,2025-12-31,1255276.33,overdue,
INV004128,PO004128,2026-03-08,348193.95,paid,2026-03-25
INV004129,PO004129,2026-06-14,10106.22,paid,2026-06-22
INV004130,PO004130,2025-01-21,51149.12,paid,2025-02-10
INV004131,PO004131,2026-02-03,113835.07,paid,2026-02-14
INV004132,PO004132,2026-04-25,152232.96,paid,2026-05-05
INV004133,PO004133,2026-06-20,41929.92,paid,2026-08-01
INV004134,PO004134,2025-06-19,31362.54,overdue,
INV004135,PO004135,2024-10-21,1068588.08,pending,
INV004136,PO004136,2026-03-03,125536.53,paid,2026-04-03
INV004137,PO004137,2026-09-14,46437.54,overdue,
INV004139,PO004139,2025-11-27,354083.73,paid,2025-12-17
INV004140,PO004140,2026-05-11,25669.43,pending,
INV004141,PO004141,2025-01-25,4303.53,paid,2025-02-27
INV004142,PO004142,2026-08-20,4828.76,overdue,
INV004143,PO004143,2024-11-23,335694.58,paid,2024-12-16
INV004144,PO004144,2025-03-11,20498.1,paid,2025-04-16
INV004145,PO004145,2026-05-04,51970.94,pending,
INV004146,PO004146,2025-12-02,62137.62,paid,2025-12-07
INV004147,PO004147,2026-09-04,539.24,paid,2026-10-12
INV004148,PO004148,2026-07-27,2091.52,paid,2026-08-31
INV004149,PO004149,2026-08-06,543650.13,paid,2026-08-30
INV004150,PO004150,2026-05-26,1062.96,paid,2026-06-30
INV004151,PO004151,2025-09-09,28251.72,paid,2025-10-03
INV004152,PO004152,2025-03-03,66959.1,paid,2025-04-16
INV004153,PO004153,2026-06-26,3916.45,paid,2026-08-06
INV004154,PO004154,2026-06-17,4311.58,paid,2026-07-15
INV004155,PO004155,2025-07-01,1045924.96,paid,2025-08-10
INV004156,PO004156,2026-02-05,528.96,pending,
INV004157,PO004157,2025-11-18,70706.65,paid,2025-12-06
INV004158,PO004158,2026-08-01,325107.54,pending,
INV004159,PO004159,2024-12-17,11790.45,paid,2025-01-06
INV004160,PO004160,2025-12-22,202818.16,overdue,
INV004161,PO004161,2025-02-28,18837.36,pending,
INV004162,PO004162,2025-10-03,1704.19,pending,
INV004163,PO004163,2025-03-03,215.28,paid,2025-03-28
INV004164,PO004164,2025-08-15,13915.4,paid,2025-08-25
INV004166,PO004166,2025-12-14,6184.62,paid,2025-12-30
INV004167,PO004167,2024-10-02,434160.0,paid,2024-10-16
INV004168,PO004168,2025-03-30,2338254.36,paid,2025-04-27
INV004169,PO004169,2025-02-20,255.84,overdue,
INV004170,PO004170,2024-11-27,52282.23,paid,2024-12-15
INV004171,PO004171,2026-08-27,81804.66,paid,2026-10-07
INV004172,PO004172,2025-01-21,32272.65,paid,2025-02-01
INV004174,PO004174,2025-04-25,340590.58,paid,2025-06-03
INV004175,PO004175,2026-06-23,4003.56,pending,
INV004176,PO004176,2026-03-22,78986.6,paid,2026-04-02
INV004177,PO004177,2026-02-10,4615.71,paid,2026-02-15
INV004178,PO004178,2026-05-16,4728.78,pending,
INV004179,PO004179,2024-11-28,16210.52,paid,2024-12-21
INV004181,PO004181,2025-09-03,47637.27,paid,2025-09-27
INV004182,PO004182,2025-02-10,68341.51,paid,2025-02-28
INV004183,PO004183,2026-02-14,1461.88,paid,2026-03-28
INV004184,PO004184,2025-10-24,46384.32,pending,
INV004185,PO004185,2025-05-10,228429.78,overdue,
INV004187,PO004187,2026-07-14,258621.37,paid,2026-08-17
INV004188,PO004188,2025-06-28,774082.4,paid,2025-08-01
INV004189,PO004189,2025-05-06,291040.05,paid,2025-05-31
INV004190,PO004190,2025-12-21,13492.29,paid,2026-01-21
INV004191,PO004191,2025-06-24,21667.51,paid,2025-07-29
INV004192,PO004192,2025-06-29,1421.26,paid,2025-07-28
INV004193,PO004193,2024-10-29,357.28,paid,2024-11-17
INV004194,PO004194,2025-06-27,28263.69,paid,2025-07-08
INV004195,PO004195,2026-01-23,22789.38,pending,
INV004196,PO004196,2026-03-08,1923.72,pending,
INV004197,PO004197,2026-05-01,7928.12,paid,2026-06-11
INV004198,PO004198,2025-12-17,1090.25,pending,
INV004199,PO004199,2025-04-02,11284.76,overdue,
INV004201,PO004201,2025-12-29,6967.18,paid,2026-01-10
INV004202,PO004202,2024-10-25,145023.84,pending,
INV004203,PO004203,2025-01-15,54904.85,paid,2025-02-20
INV004204,PO004204,2025-04-20,12086.6,overdue,
INV004206,PO004206,2025-04-02,3578729.2,paid,2025-05-15
INV004207,PO004207,2026-03-19,125188.48,paid,2026-04-23
INV004208,PO004208,2024-10-15,11906.4,paid,2024-11-24
INV004209,PO004209,2025-01-02,99685.46,paid,2025-01-30
INV004210,PO004210,2026-08-09,92671.3,paid,2026-08-26
INV004211,PO004211,2026-02-08,485100.27,paid,2026-03-16
INV004212,PO004212,2025-08-19,67424.91,paid,2025-09-06
INV004213,PO004213,2025-10-19,719.1,paid,2025-10-27
INV004215,PO004215,2024-10-10,109175.06,paid,2024-11-02
INV004216,PO004216,2026-06-21,12701.92,paid,2026-07-24
INV004217,PO004217,2026-04-24,3226.36,paid,2026-04-29
INV004218,PO004218,2026-03-26,235436.76,paid,2026-04-16
INV004219,PO004219,2026-03-09,7816.32,pending,
INV004220,PO004220,2025-03-16,102595.68,paid,2025-03-22
INV004221,PO004221,2025-01-10,512.8,paid,2025-01-20
INV004223,PO004223,2024-11-02,276.08,overdue,
INV004224,PO004224,2024-10-01,260225.28,paid,2024-10-10
INV004225,PO004225,2025-06-11,882538.8,paid,2025-07-24
INV004226,PO004226,2026-05-02,26189.9,paid,2026-05-28
INV004227,PO004227,2024-11-01,272.31,pending,
INV004228,PO004228,2026-01-25,53249.66,paid,2026-02-26
INV004229,PO004229,2026-04-14,334863.44,paid,2026-05-28
INV004230,PO004230,2026-06-15,5483726.72,paid,2026-07-14
INV004231,PO004231,2024-11-14,1451.88,paid,2024-12-27
INV004232,PO004232,2026-04-25,17011.26,paid,2026-06-01
INV004233,PO004233,2025-03-30,17477.72,paid,2025-05-06
INV004234,PO004234,2026-02-04,553878.0,paid,2026-03-07
INV004235,PO004235,2026-01-02,658300.86,paid,2026-02-10
INV004236,PO004236,2026-06-19,161128.47,paid,2026-07-03
INV004237,PO004237,2026-05-31,547.55,paid,2026-07-07
INV004239,PO004239,2025-01-22,23492.7,pending,
INV004240,PO004240,2024-10-08,236.52,paid,2024-11-14
INV004242,PO004242,2024-09-12,763564.72,paid,2024-09-30
INV004243,PO004243,2024-10-27,691724.7,paid,2024-12-04
INV004244,PO004244,2025-11-11,826.94,paid,2025-12-18
INV004245,PO004245,2026-05-24,83957.92,paid,2026-06-25
INV004246,PO004246,2024-09-25,1879.2,paid,2024-10-29
INV004247,PO004247,2026-01-21,172971.22,pending,
INV004248,PO004248,2026-04-13,217079.08,pending,
INV004249,PO004249,2026-01-22,9195.24,paid,2026-03-01
INV004250,PO004250,2025-03-06,148362.72,overdue,
INV004251,PO004251,2024-09-11,800346.3,paid,2024-10-05
INV004252,PO004252,2025-05-06,713022.75,paid,2025-05-21
INV004253,PO004253,2026-08-25,33609.1,overdue,
INV004254,PO004254,2026-08-05,153966.46,paid,2026-09-14
INV004255,PO004255,2025-12-13,3445.78,paid,2025-12-30
INV004256,PO004256,2025-10-09,192929.6,paid,2025-11-16
INV004257,PO004257,2025-06-14,4162.46,paid,2025-06-30
INV004258,PO004258,2026-04-21,2773.32,paid,2026-04-26
INV004259,PO004259,2025-08-18,6892.82,paid,2025-09-12
INV004260,PO004260,2024-12-16,649581.22,pending,
INV004262,PO004262,2025-12-18,93448.32,paid,2026-01-05
INV004263,PO004263,2025-09-10,119906.24,paid,2025-10-08
INV004264,PO004264,2024-12-25,1593.29,pending,
INV004265,PO004265,2024-10-30,250243.56,pending,
INV004266,PO004266,2025-10-26,7219.27,paid,2025-11-09
INV004267,PO004267,2026-04-03,23338.08,paid,2026-05-17
INV004268,PO004268,2026-03-06,17040.5,paid,2026-03-11
INV004269,PO004269,2025-04-30,52265.23,pending,
INV004270,PO004270,2026-03-20,913744.8,paid,2026-04-17
INV004271,PO004271,2024-10-04,9311.76,paid,2024-11-05
INV004272,PO004272,2024-12-27,41234.45,pending,
INV004273,PO004273,2025-07-14,1581129.27,paid,2025-07-20
INV004274,PO004274,2026-01-22,38898.8,paid,2026-02-09
INV004275,PO004275,2025-08-11,4388.76,paid,2025-09-07
INV004276,PO004276,2025-09-01,547.52,paid,2025-10-06
INV004277,PO004277,2025-07-21,618.05,paid,2025-07-30
INV004278,PO004278,2026-08-25,268168.32,paid,2026-09-21
INV004279,PO004279,2026-02-01,76549.85,paid,2026-02-21
INV004280,PO004280,2025-10-19,30447.0,overdue,
INV004281,PO004281,2025-06-13,18948.32,paid,2025-07-18
INV004283,PO004283,2025-12-04,204404.22,pending,
INV004284,PO004284,2026-03-28,4093.6,paid,2026-04-03
INV004285,PO004285,2025-03-06,638.65,paid,2025-04-13
INV004286,PO004286,2025-03-13,491.4,paid,2025-04-06
INV004287,PO004287,2026-06-22,3673.5,overdue,
INV004288,PO004288,2025-03-05,83922.36,overdue,
INV004289,PO004289,2025-11-02,58839.52,paid,2025-12-07
INV004290,PO004290,2026-05-02,74927.2,paid,2026-05-28
INV004291,PO004291,2025-06-17,370545.28,paid,2025-06-26
INV004293,PO004293,2025-02-14,222956.72,paid,2025-03-30
INV004294,PO004294,2025-08-17,66094.64,pending,
INV004295,PO004295,2026-06-11,560458.08,pending,
INV004296,PO004296,2024-09-29,73123.05,pending,
INV004297,PO004297,2026-04-11,12251.94,paid,2026-05-24
INV004298,PO004298,2025-07-22,139916.1,paid,2025-07-30
INV004299,PO004299,2025-12-25,2521.44,overdue,
INV004300,PO004300,2026-02-03,587.64,overdue,
INV004301,PO004301,2026-02-16,531969.75,paid,2026-03-28
INV004302,PO004302,2025-12-14,291434.0,paid,2026-01-26
INV004304,PO004304,2026-02-25,6106.1,pending,
INV004305,PO004305,2026-06-21,366777.61,paid,2026-07-24
INV004306,PO004306,2024-12-20,8295.88,paid,2024-12-27
INV004307,PO004307,2025-05-23,263538.66,paid,2025-06-10
INV004308,PO004308,2024-11-18,2450.72,pending,
INV004311,PO004311,2026-09-09,25162.35,paid,2026-10-02
INV004312,PO004312,2025-03-20,334521.0,paid,2025-04-08
INV004313,PO004313,2025-02-10,354.16,paid,2025-03-08
INV004314,PO004314,2025-10-27,1651831.74,paid,2025-11-07
INV004315,PO004315,2025-07-12,122.88,pending,
INV004316,PO004316,2026-06-01,426058.47,pending,
INV004317,PO004317,2025-07-08,133048.46,paid,2025-07-21
INV004318,PO004318,2026-03-23,1551.16,pending,
INV004319,PO004319,2024-09-18,180301.66,paid,2024-10-04
INV004321,PO004321,2025-12-06,229767.04,paid,2025-12-26
