snapshot_id,warehouse_node_id,product_id,snapshot_date,stock_qty,reorder_point,safety_stock
INVSNP0011505,WH0008,PRD0045,2025-06-01,3851,1103,441
INVSNP0011506,WH0008,PRD0045,2025-07-01,2739,1103,441
INVSNP0011507,WH0008,PRD0045,2025-08-01,4593,1103,441
INVSNP0011508,WH0008,PRD0045,2025-09-01,4569,1103,441
INVSNP0011509,WH0008,PRD0045,2025-10-01,3834,1103,441
INVSNP0011510,WH0008,PRD0045,2025-11-01,4816,1103,441
INVSNP0011511,WH0008,PRD0045,2025-12-01,4521,1103,441
INVSNP0011512,WH0008,PRD0045,2026-01-01,4379,1103,441
INVSNP0011513,WH0008,PRD0045,2026-02-01,5893,1103,441
INVSNP0011514,WH0008,PRD0045,2026-03-01,4238,1103,441
INVSNP0011515,WH0008,PRD0045,2026-04-01,3823,1103,441
INVSNP0011516,WH0008,PRD0045,2026-05-01,5147,1103,441
INVSNP0011517,WH0008,PRD0045,2026-06-01,3759,1103,441
INVSNP0011518,WH0008,PRD0045,2026-07-01,3418,1103,441
INVSNP0011519,WH0008,PRD0045,2026-08-01,4600,1103,441
INVSNP0011520,WH0008,PRD0045,2026-09-01,4173,1103,441
INVSNP0011521,WH0008,PRD0055,2024-10-01,4721,1150,460
INVSNP0011522,WH0008,PRD0055,2024-11-01,5102,1150,460
INVSNP0011523,WH0008,PRD0055,2024-12-01,5232,1150,460
INVSNP0011524,WH0008,PRD0055,2025-01-01,4762,1150,460
INVSNP0011525,WH0008,PRD0055,2025-02-01,3434,1150,460
INVSNP0011526,WH0008,PRD0055,2025-03-01,5071,1150,460
INVSNP0011527,WH0008,PRD0055,2025-04-01,5776,1150,460
INVSNP0011528,WH0008,PRD0055,2025-05-01,4051,1150,460
INVSNP0011529,WH0008,PRD0055,2025-06-01,4589,1150,460
INVSNP0011530,WH0008,PRD0055,2025-07-01,4109,1150,460
INVSNP0011531,WH0008,PRD0055,2025-08-01,4888,1150,460
INVSNP0011532,WH0008,PRD0055,2025-09-01,5030,1150,460
INVSNP0011533,WH0008,PRD0055,2025-10-01,4784,1150,460
INVSNP0011534,WH0008,PRD0055,2025-11-01,4923,1150,460
INVSNP0011535,WH0008,PRD0055,2025-12-01,5337,1150,460
INVSNP0011536,WH0008,PRD0055,2026-01-01,4957,1150,460
INVSNP0011537,WH0008,PRD0055,2026-02-01,4697,1150,460
INVSNP0011538,WH0008,PRD0055,2026-03-01,4063,1150,460
INVSNP0011539,WH0008,PRD0055,2026-04-01,3945,1150,460
INVSNP0011540,WH0008,PRD0055,2026-05-01,3799,1150,460
INVSNP0011541,WH0008,PRD0055,2026-06-01,4673,1150,460
INVSNP0011542,WH0008,PRD0055,2026-07-01,5520,1150,460
INVSNP0011543,WH0008,PRD0055,2026-08-01,4382,1150,460
INVSNP0011544,WH0008,PRD0055,2026-09-01,4686,1150,460
INVSNP0011545,WH0008,PRD0121,2024-10-01,2666,577,230
INVSNP0011546,WH0008,PRD0121,2024-11-01,2218,577,230
INVSNP0011547,WH0008,PRD0121,2024-12-01,1850,577,230
INVSNP0011548,WH0008,PRD0121,2025-01-01,2390,577,230
INVSNP0011549,WH0008,PRD0121,2025-02-01,2367,577,230
INVSNP0011550,WH0008,PRD0121,2025-03-01,2056,577,230
INVSNP0011551,WH0008,PRD0121,2025-04-01,2718,577,230
INVSNP0011552,WH0008,PRD0121,2025-05-01,2235,577,230
INVSNP0011553,WH0008,PRD0121,2025-06-01,2169,577,230
INVSNP0011554,WH0008,PRD0121,2025-07-01,2178,577,230
INVSNP0011555,WH0008,PRD0121,2025-08-01,1859,577,230
INVSNP0011556,WH0008,PRD0121,2025-09-01,2054,577,230
INVSNP0011557,WH0008,PRD0121,2025-10-01,2050,577,230
INVSNP0011558,WH0008,PRD0121,2025-11-01,2530,577,230
INVSNP0011559,WH0008,PRD0121,2025-12-01,1706,577,230
INVSNP0011560,WH0008,PRD0121,2026-01-01,2269,577,230
INVSNP0011561,WH0008,PRD0121,2026-02-01,2809,577,230
INVSNP0011562,WH0008,PRD0121,2026-03-01,2374,577,230
INVSNP0011563,WH0008,PRD0121,2026-04-01,2426,577,230
INVSNP0011564,WH0008,PRD0121,2026-05-01,2328,577,230
INVSNP0011565,WH0008,PRD0121,2026-06-01,2044,577,230
INVSNP0011566,WH0008,PRD0121,2026-07-01,2070,577,230
INVSNP0011567,WH0008,PRD0121,2026-08-01,1850,577,230
INVSNP0011568,WH0008,PRD0121,2026-09-01,2589,577,230
INVSNP0011569,WH0008,PRD0120,2024-10-01,1845,585,234
INVSNP0011570,WH0008,PRD0120,2024-11-01,2379,585,234
INVSNP0011571,WH0008,PRD0120,2024-12-01,2150,585,234
INVSNP0011572,WH0008,PRD0120,2025-01-01,2722,585,234
INVSNP0011573,WH0008,PRD0120,2025-02-01,2694,585,234
INVSNP0011574,WH0008,PRD0120,2025-03-01,2613,585,234
INVSNP0011575,WH0008,PRD0120,2025-04-01,1991,585,234
INVSNP0011576,WH0008,PRD0120,2025-05-01,2180,585,234
INVSNP0011577,WH0008,PRD0120,2025-06-01,2215,585,234
INVSNP0011578,WH0008,PRD0120,2025-07-01,3122,585,234
INVSNP0011579,WH0008,PRD0120,2025-08-01,2501,585,234
INVSNP0011580,WH0008,PRD0120,2025-09-01,2990,585,234
INVSNP0011581,WH0008,PRD0120,2025-10-01,1951,585,234
INVSNP0011582,WH0008,PRD0120,2025-11-01,2540,585,234
INVSNP0011583,WH0008,PRD0120,2025-12-01,2045,585,234
INVSNP0011584,WH0008,PRD0120,2026-01-01,2481,585,234
INVSNP0011585,WH0008,PRD0120,2026-02-01,2470,585,234
INVSNP0011586,WH0008,PRD0120,2026-03-01,2865,585,234
INVSNP0011587,WH0008,PRD0120,2026-04-01,1798,585,234
INVSNP0011588,WH0008,PRD0120,2026-05-01,2335,585,234
INVSNP0011589,WH0008,PRD0120,2026-06-01,2750,585,234
INVSNP0011590,WH0008,PRD0120,2026-07-01,1969,585,234
INVSNP0011591,WH0008,PRD0120,2026-08-01,2944,585,234
INVSNP0011592,WH0008,PRD0120,2026-09-01,1781,585,234
INVSNP0011593,WH0008,PRD0130,2024-10-01,4283,1022,409
INVSNP0011594,WH0008,PRD0130,2024-11-01,3875,1022,409
INVSNP0011595,WH0008,PRD0130,2024-12-01,4382,1022,409
INVSNP0011596,WH0008,PRD0130,2025-01-01,4164,1022,409
INVSNP0011597,WH0008,PRD0130,2025-02-01,4838,1022,409
INVSNP0011598,WH0008,PRD0130,2025-03-01,3352,1022,409
INVSNP0011599,WH0008,PRD0130,2025-04-01,3277,1022,409
INVSNP0011600,WH0008,PRD0130,2025-05-01,4922,1022,409
INVSNP0011601,WH0008,PRD0130,2025-06-01,4055,1022,409
INVSNP0011602,WH0008,PRD0130,2025-07-01,5404,1022,409
INVSNP0011603,WH0008,PRD0130,2025-08-01,4303,1022,409
INVSNP0011604,WH0008,PRD0130,2025-09-01,4700,1022,409
INVSNP0011605,WH0008,PRD0130,2025-10-01,5139,1022,409
INVSNP0011606,WH0008,PRD0130,2025-11-01,4328,1022,409
INVSNP0011607,WH0008,PRD0130,2025-12-01,4222,1022,409
INVSNP0011608,WH0008,PRD0130,2026-01-01,3653,1022,409
INVSNP0011609,WH0008,PRD0130,2026-02-01,3874,1022,409
INVSNP0011610,WH0008,PRD0130,2026-03-01,3755,1022,409
INVSNP0011611,WH0008,PRD0130,2026-04-01,4446,1022,409
INVSNP0011612,WH0008,PRD0130,2026-05-01,5566,1022,409
INVSNP0011613,WH0008,PRD0130,2026-06-01,4499,1022,409
INVSNP0011614,WH0008,PRD0130,2026-07-01,4126,1022,409
INVSNP0011615,WH0008,PRD0130,2026-08-01,4429,1022,409
INVSNP0011616,WH0008,PRD0130,2026-09-01,4134,1022,409
INVSNP0011617,WH0008,PRD0124,2024-10-01,2189,532,213
INVSNP0011618,WH0008,PRD0124,2024-11-01,1410,532,213
INVSNP0011619,WH0008,PRD0124,2024-12-01,2228,532,213
INVSNP0011620,WH0008,PRD0124,2025-01-01,2286,532,213
INVSNP0011621,WH0008,PRD0124,2025-02-01,2241,532,213
INVSNP0011622,WH0008,PRD0124,2025-03-01,2494,532,213
INVSNP0011623,WH0008,PRD0124,2025-04-01,2353,532,213
INVSNP0011624,WH0008,PRD0124,2025-05-01,2356,532,213
INVSNP0011625,WH0008,PRD0124,2025-06-01,2003,532,213
INVSNP0011626,WH0008,PRD0124,2025-07-01,1830,532,213
INVSNP0011627,WH0008,PRD0124,2025-08-01,2366,532,213
INVSNP0011628,WH0008,PRD0124,2025-09-01,2306,532,213
INVSNP0011629,WH0008,PRD0124,2025-10-01,2097,532,213
INVSNP0011630,WH0008,PRD0124,2025-11-01,2553,532,213
INVSNP0011631,WH0008,PRD0124,2025-12-01,1372,532,213
INVSNP0011632,WH0008,PRD0124,2026-01-01,2509,532,213
INVSNP0011633,WH0008,PRD0124,2026-02-01,1933,532,213
INVSNP0011634,WH0008,PRD0124,2026-03-01,2294,532,213
INVSNP0011635,WH0008,PRD0124,2026-04-01,1938,532,213
INVSNP0011636,WH0008,PRD0124,2026-05-01,1551,532,213
INVSNP0011637,WH0008,PRD0124,2026-06-01,1690,532,213
INVSNP0011638,WH0008,PRD0124,2026-07-01,1811,532,213
INVSNP0011639,WH0008,PRD0124,2026-08-01,1875,532,213
INVSNP0011640,WH0008,PRD0124,2026-09-01,2389,532,213
INVSNP0011641,WH0008,PRD0061,2024-10-01,1300,361,144
INVSNP0011642,WH0008,PRD0061,2024-11-01,1886,361,144
INVSNP0011643,WH0008,PRD0061,2024-12-01,1704,361,144
INVSNP0011644,WH0008,PRD0061,2025-01-01,1395,361,144
INVSNP0011645,WH0008,PRD0061,2025-02-01,1531,361,144
INVSNP0011646,WH0008,PRD0061,2025-03-01,1278,361,144
INVSNP0011647,WH0008,PRD0061,2025-04-01,1044,361,144
INVSNP0011648,WH0008,PRD0061,2025-05-01,1226,361,144
INVSNP0011649,WH0008,PRD0061,2025-06-01,1567,361,144
INVSNP0011650,WH0008,PRD0061,2025-07-01,1229,361,144
INVSNP0011651,WH0008,PRD0061,2025-08-01,1729,361,144
INVSNP0011652,WH0008,PRD0061,2025-09-01,1427,361,144
INVSNP0011653,WH0008,PRD0061,2025-10-01,1393,361,144
INVSNP0011654,WH0008,PRD0061,2025-11-01,1470,361,144
INVSNP0011655,WH0008,PRD0061,2025-12-01,1288,361,144
INVSNP0011656,WH0008,PRD0061,2026-01-01,1404,361,144
INVSNP0011657,WH0008,PRD0061,2026-02-01,1591,361,144
INVSNP0011658,WH0008,PRD0061,2026-03-01,1382,361,144
INVSNP0011659,WH0008,PRD0061,2026-04-01,1809,361,144
INVSNP0011660,WH0008,PRD0061,2026-05-01,1230,361,144
INVSNP0011661,WH0008,PRD0061,2026-06-01,1210,361,144
INVSNP0011662,WH0008,PRD0061,2026-07-01,1482,361,144
INVSNP0011663,WH0008,PRD0061,2026-08-01,1288,361,144
INVSNP0011664,WH0008,PRD0061,2026-09-01,1575,361,144
INVSNP0011665,WH0008,PRD0085,2024-10-01,6108,1150,460
INVSNP0011666,WH0008,PRD0085,2024-11-01,4213,1150,460
INVSNP0011667,WH0008,PRD0085,2024-12-01,4115,1150,460
INVSNP0011668,WH0008,PRD0085,2025-01-01,4442,1150,460
INVSNP0011669,WH0008,PRD0085,2025-02-01,5232,1150,460
INVSNP0011670,WH0008,PRD0085,2025-03-01,3774,1150,460
INVSNP0011671,WH0008,PRD0085,2025-04-01,3636,1150,460
INVSNP0011672,WH0008,PRD0085,2025-05-01,6037,1150,460
INVSNP0011673,WH0008,PRD0085,2025-06-01,5168,1150,460
INVSNP0011674,WH0008,PRD0085,2025-07-01,5330,1150,460
INVSNP0011675,WH0008,PRD0085,2025-08-01,5581,1150,460
INVSNP0011676,WH0008,PRD0085,2025-09-01,4939,1150,460
INVSNP0011677,WH0008,PRD0085,2025-10-01,4458,1150,460
INVSNP0011678,WH0008,PRD0085,2025-11-01,2116,1150,460
INVSNP0011679,WH0008,PRD0085,2025-12-01,6386,1150,460
INVSNP0011680,WH0008,PRD0085,2026-01-01,3731,1150,460
INVSNP0011681,WH0008,PRD0085,2026-02-01,4582,1150,460
INVSNP0011682,WH0008,PRD0085,2026-03-01,3401,1150,460
INVSNP0011683,WH0008,PRD0085,2026-04-01,3996,1150,460
INVSNP0011684,WH0008,PRD0085,2026-05-01,5051,1150,460
INVSNP0011685,WH0008,PRD0085,2026-06-01,5072,1150,460
INVSNP0011686,WH0008,PRD0085,2026-07-01,4900,1150,460
INVSNP0011687,WH0008,PRD0085,2026-08-01,3972,1150,460
INVSNP0011688,WH0008,PRD0085,2026-09-01,4783,1150,460
INVSNP0011689,WH0008,PRD0110,2024-10-01,1058,214,85
INVSNP0011690,WH0008,PRD0110,2024-11-01,883,214,85
INVSNP0011691,WH0008,PRD0110,2024-12-01,929,214,85
INVSNP0011692,WH0008,PRD0110,2025-01-01,685,214,85
INVSNP0011693,WH0008,PRD0110,2025-02-01,887,214,85
INVSNP0011694,WH0008,PRD0110,2025-03-01,667,214,85
INVSNP0011695,WH0008,PRD0110,2025-04-01,815,214,85
INVSNP0011696,WH0008,PRD0110,2025-05-01,977,214,85
INVSNP0011697,WH0008,PRD0110,2025-06-01,691,214,85
INVSNP0011698,WH0008,PRD0110,2025-07-01,859,214,85
INVSNP0011699,WH0008,PRD0110,2025-08-01,825,214,85
INVSNP0011700,WH0008,PRD0110,2025-09-01,932,214,85
INVSNP0011701,WH0008,PRD0110,2025-10-01,1126,214,85
INVSNP0011702,WH0008,PRD0110,2025-11-01,957,214,85
INVSNP0011703,WH0008,PRD0110,2025-12-01,878,214,85
INVSNP0011704,WH0008,PRD0110,2026-01-01,884,214,85
INVSNP0011705,WH0008,PRD0110,2026-02-01,929,214,85
INVSNP0011706,WH0008,PRD0110,2026-03-01,959,214,85
INVSNP0011707,WH0008,PRD0110,2026-04-01,903,214,85
INVSNP0011708,WH0008,PRD0110,2026-05-01,969,214,85
INVSNP0011709,WH0008,PRD0110,2026-06-01,959,214,85
INVSNP0011710,WH0008,PRD0110,2026-07-01,917,214,85
INVSNP0011711,WH0008,PRD0110,2026-08-01,943,214,85
INVSNP0011712,WH0008,PRD0110,2026-09-01,811,214,85
INVSNP0011713,WH0008,PRD0090,2024-10-01,3965,932,373
INVSNP0011714,WH0008,PRD0090,2024-11-01,3524,932,373
INVSNP0011715,WH0008,PRD0090,2024-12-01,3929,932,373
INVSNP0011716,WH0008,PRD0090,2025-01-01,3826,932,373
INVSNP0011717,WH0008,PRD0090,2025-02-01,4722,932,373
INVSNP0011718,WH0008,PRD0090,2025-03-01,4352,932,373
INVSNP0011719,WH0008,PRD0090,2025-04-01,2980,932,373
INVSNP0011720,WH0008,PRD0090,2025-05-01,3580,932,373
INVSNP0011721,WH0008,PRD0090,2025-06-01,3980,932,373
INVSNP0011722,WH0008,PRD0090,2025-07-01,2810,932,373
INVSNP0011723,WH0008,PRD0090,2025-08-01,3108,932,373
INVSNP0011724,WH0008,PRD0090,2025-09-01,4962,932,373
INVSNP0011725,WH0008,PRD0090,2025-10-01,4212,932,373
INVSNP0011726,WH0008,PRD0090,2025-11-01,4525,932,373
INVSNP0011727,WH0008,PRD0090,2025-12-01,3612,932,373
INVSNP0011728,WH0008,PRD0090,2026-01-01,3674,932,373
INVSNP0011729,WH0008,PRD0090,2026-02-01,3864,932,373
INVSNP0011730,WH0008,PRD0090,2026-03-01,4086,932,373
INVSNP0011731,WH0008,PRD0090,2026-04-01,4352,932,373
INVSNP0011732,WH0008,PRD0090,2026-05-01,3518,932,373
INVSNP0011733,WH0008,PRD0090,2026-06-01,4333,932,373
INVSNP0011734,WH0008,PRD0090,2026-07-01,3673,932,373
INVSNP0011735,WH0008,PRD0090,2026-08-01,4652,932,373
INVSNP0011736,WH0008,PRD0090,2026-09-01,3875,932,373
INVSNP0011737,WH0008,PRD0143,2024-10-01,1812,533,213
INVSNP0011738,WH0008,PRD0143,2024-11-01,1610,533,213
INVSNP0011739,WH0008,PRD0143,2024-12-01,2392,533,213
INVSNP0011740,WH0008,PRD0143,2025-01-01,1851,533,213
INVSNP0011741,WH0008,PRD0143,2025-02-01,1868,533,213
INVSNP0011742,WH0008,PRD0143,2025-03-01,2053,533,213
INVSNP0011743,WH0008,PRD0143,2025-04-01,2488,533,213
INVSNP0011744,WH0008,PRD0143,2025-05-01,1688,533,213
INVSNP0011745,WH0008,PRD0143,2025-06-01,2108,533,213
INVSNP0011746,WH0008,PRD0143,2025-07-01,1895,533,213
INVSNP0011747,WH0008,PRD0143,2025-08-01,1868,533,213
INVSNP0011748,WH0008,PRD0143,2025-09-01,2043,533,213
INVSNP0011749,WH0008,PRD0143,2025-10-01,2498,533,213
INVSNP0011750,WH0008,PRD0143,2025-11-01,2480,533,213
INVSNP0011751,WH0008,PRD0143,2025-12-01,2114,533,213
INVSNP0011752,WH0008,PRD0143,2026-01-01,2453,533,213
INVSNP0011753,WH0008,PRD0143,2026-02-01,2369,533,213
INVSNP0011754,WH0008,PRD0143,2026-03-01,2125,533,213
INVSNP0011755,WH0008,PRD0143,2026-04-01,2103,533,213
INVSNP0011756,WH0008,PRD0143,2026-05-01,2224,533,213
INVSNP0011757,WH0008,PRD0143,2026-06-01,2386,533,213
INVSNP0011758,WH0008,PRD0143,2026-07-01,2222,533,213
INVSNP0011759,WH0008,PRD0143,2026-08-01,2128,533,213
INVSNP0011760,WH0008,PRD0143,2026-09-01,2763,533,213
INVSNP0011761,WH0008,PRD0013,2024-10-01,4552,1240,496
INVSNP0011762,WH0008,PRD0013,2024-11-01,4749,1240,496
INVSNP0011763,WH0008,PRD0013,2024-12-01,5776,1240,496
INVSNP0011764,WH0008,PRD0013,2025-01-01,4142,1240,496
INVSNP0011765,WH0008,PRD0013,2025-02-01,6134,1240,496
INVSNP0011766,WH0008,PRD0013,2025-03-01,5545,1240,496
INVSNP0011767,WH0008,PRD0013,2025-04-01,5742,1240,496
INVSNP0011768,WH0008,PRD0013,2025-05-01,5105,1240,496
INVSNP0011769,WH0008,PRD0013,2025-06-01,5309,1240,496
INVSNP0011770,WH0008,PRD0013,2025-07-01,5217,1240,496
INVSNP0011771,WH0008,PRD0013,2025-08-01,3895,1240,496
INVSNP0011772,WH0008,PRD0013,2025-09-01,5212,1240,496
INVSNP0011773,WH0008,PRD0013,2025-10-01,3870,1240,496
INVSNP0011774,WH0008,PRD0013,2025-11-01,5020,1240,496
INVSNP0011775,WH0008,PRD0013,2025-12-01,4231,1240,496
INVSNP0011776,WH0008,PRD0013,2026-01-01,4476,1240,496
INVSNP0011777,WH0008,PRD0013,2026-02-01,4953,1240,496
INVSNP0011778,WH0008,PRD0013,2026-03-01,5377,1240,496
INVSNP0011779,WH0008,PRD0013,2026-04-01,2942,1240,496
INVSNP0011780,WH0008,PRD0013,2026-05-01,3800,1240,496
INVSNP0011781,WH0008,PRD0013,2026-06-01,4465,1240,496
INVSNP0011782,WH0008,PRD0013,2026-07-01,5326,1240,496
INVSNP0011783,WH0008,PRD0013,2026-08-01,6171,1240,496
INVSNP0011784,WH0008,PRD0013,2026-09-01,3875,1240,496
INVSNP0011785,WH0008,PRD0094,2024-10-01,1062,240,96
INVSNP0011786,WH0008,PRD0094,2024-11-01,807,240,96
INVSNP0011787,WH0008,PRD0094,2024-12-01,1137,240,96
INVSNP0011788,WH0008,PRD0094,2025-01-01,931,240,96
INVSNP0011789,WH0008,PRD0094,2025-02-01,835,240,96
INVSNP0011790,WH0008,PRD0094,2025-03-01,1221,240,96
INVSNP0011791,WH0008,PRD0094,2025-04-01,1023,240,96
INVSNP0011792,WH0008,PRD0094,2025-05-01,1072,240,96
INVSNP0011793,WH0008,PRD0094,2025-06-01,875,240,96
INVSNP0011794,WH0008,PRD0094,2025-07-01,850,240,96
INVSNP0011795,WH0008,PRD0094,2025-08-01,969,240,96
INVSNP0011796,WH0008,PRD0094,2025-09-01,1227,240,96
INVSNP0011797,WH0008,PRD0094,2025-10-01,1134,240,96
INVSNP0011798,WH0008,PRD0094,2025-11-01,973,240,96
INVSNP0011799,WH0008,PRD0094,2025-12-01,872,240,96
INVSNP0011800,WH0008,PRD0094,2026-01-01,1202,240,96
INVSNP0011801,WH0008,PRD0094,2026-02-01,992,240,96
INVSNP0011802,WH0008,PRD0094,2026-03-01,1047,240,96
INVSNP0011803,WH0008,PRD0094,2026-04-01,1072,240,96
INVSNP0011804,WH0008,PRD0094,2026-05-01,969,240,96
INVSNP0011805,WH0008,PRD0094,2026-06-01,849,240,96
INVSNP0011806,WH0008,PRD0094,2026-07-01,1060,240,96
INVSNP0011807,WH0008,PRD0094,2026-08-01,959,240,96
INVSNP0011808,WH0008,PRD0094,2026-09-01,700,240,96
INVSNP0011809,WH0008,PRD0050,2024-10-01,3338,993,397
INVSNP0011810,WH0008,PRD0050,2024-11-01,3797,993,397
INVSNP0011811,WH0008,PRD0050,2024-12-01,3100,993,397
INVSNP0011812,WH0008,PRD0050,2025-01-01,4031,993,397
INVSNP0011813,WH0008,PRD0050,2025-02-01,3566,993,397
INVSNP0011814,WH0008,PRD0050,2025-03-01,3653,993,397
INVSNP0011815,WH0008,PRD0050,2025-04-01,4031,993,397
INVSNP0011816,WH0008,PRD0050,2025-05-01,3150,993,397
INVSNP0011817,WH0008,PRD0050,2025-06-01,4037,993,397
INVSNP0011818,WH0008,PRD0050,2025-07-01,3156,993,397
INVSNP0011819,WH0008,PRD0050,2025-08-01,3766,993,397
INVSNP0011820,WH0008,PRD0050,2025-09-01,3089,993,397
INVSNP0011821,WH0008,PRD0050,2025-10-01,4370,993,397
INVSNP0011822,WH0008,PRD0050,2025-11-01,4357,993,397
INVSNP0011823,WH0008,PRD0050,2025-12-01,3781,993,397
INVSNP0011824,WH0008,PRD0050,2026-01-01,4178,993,397
INVSNP0011825,WH0008,PRD0050,2026-02-01,4518,993,397
INVSNP0011826,WH0008,PRD0050,2026-03-01,4450,993,397
INVSNP0011827,WH0008,PRD0050,2026-04-01,3254,993,397
INVSNP0011828,WH0008,PRD0050,2026-05-01,4414,993,397
INVSNP0011829,WH0008,PRD0050,2026-06-01,3273,993,397
INVSNP0011830,WH0008,PRD0050,2026-07-01,4132,993,397
INVSNP0011831,WH0008,PRD0050,2026-08-01,4822,993,397
INVSNP0011832,WH0008,PRD0050,2026-09-01,3971,993,397
INVSNP0011833,WH0008,PRD0038,2024-10-01,4531,1125,450
INVSNP0011834,WH0008,PRD0038,2024-11-01,4832,1125,450
INVSNP0011835,WH0008,PRD0038,2024-12-01,5169,1125,450
INVSNP0011836,WH0008,PRD0038,2025-01-01,4264,1125,450
INVSNP0011837,WH0008,PRD0038,2025-02-01,5216,1125,450
INVSNP0011838,WH0008,PRD0038,2025-03-01,4823,1125,450
INVSNP0011839,WH0008,PRD0038,2025-04-01,5099,1125,450
INVSNP0011840,WH0008,PRD0038,2025-05-01,4194,1125,450
INVSNP0011841,WH0008,PRD0038,2025-06-01,3669,1125,450
INVSNP0011842,WH0008,PRD0038,2025-07-01,4375,1125,450
INVSNP0011843,WH0008,PRD0038,2025-08-01,4173,1125,450
INVSNP0011844,WH0008,PRD0038,2025-09-01,4439,1125,450
INVSNP0011845,WH0008,PRD0038,2025-10-01,4394,1125,450
INVSNP0011846,WH0008,PRD0038,2025-11-01,4104,1125,450
INVSNP0011847,WH0008,PRD0038,2025-12-01,3968,1125,450
INVSNP0011848,WH0008,PRD0038,2026-01-01,4704,1125,450
INVSNP0011849,WH0008,PRD0038,2026-02-01,5601,1125,450
INVSNP0011850,WH0008,PRD0038,2026-03-01,4754,1125,450
INVSNP0011851,WH0008,PRD0038,2026-04-01,4918,1125,450
INVSNP0011852,WH0008,PRD0038,2026-05-01,4521,1125,450
INVSNP0011853,WH0008,PRD0038,2026-06-01,4476,1125,450
INVSNP0011854,WH0008,PRD0038,2026-07-01,4600,1125,450
INVSNP0011855,WH0008,PRD0038,2026-08-01,5108,1125,450
INVSNP0011856,WH0008,PRD0038,2026-09-01,3798,1125,450
INVSNP0011857,WH0008,PRD0078,2024-10-01,2958,773,309
INVSNP0011858,WH0008,PRD0078,2024-11-01,3884,773,309
INVSNP0011859,WH0008,PRD0078,2024-12-01,2906,773,309
INVSNP0011860,WH0008,PRD0078,2025-01-01,3932,773,309
INVSNP0011861,WH0008,PRD0078,2025-02-01,2910,773,309
INVSNP0011862,WH0008,PRD0078,2025-03-01,2718,773,309
INVSNP0011863,WH0008,PRD0078,2025-04-01,3861,773,309
INVSNP0011864,WH0008,PRD0078,2025-05-01,3065,773,309
INVSNP0011865,WH0008,PRD0078,2025-06-01,2668,773,309
INVSNP0011866,WH0008,PRD0078,2025-07-01,3807,773,309
INVSNP0011867,WH0008,PRD0078,2025-08-01,2711,773,309
INVSNP0011868,WH0008,PRD0078,2025-09-01,3019,773,309
INVSNP0011869,WH0008,PRD0078,2025-10-01,3460,773,309
INVSNP0011870,WH0008,PRD0078,2025-11-01,2623,773,309
INVSNP0011871,WH0008,PRD0078,2025-12-01,3001,773,309
INVSNP0011872,WH0008,PRD0078,2026-01-01,2696,773,309
INVSNP0011873,WH0008,PRD0078,2026-02-01,2786,773,309
INVSNP0011874,WH0008,PRD0078,2026-03-01,3137,773,309
INVSNP0011875,WH0008,PRD0078,2026-04-01,2812,773,309
INVSNP0011876,WH0008,PRD0078,2026-05-01,2449,773,309
INVSNP0011877,WH0008,PRD0078,2026-06-01,3694,773,309
INVSNP0011878,WH0008,PRD0078,2026-07-01,3250,773,309
INVSNP0011879,WH0008,PRD0078,2026-08-01,3258,773,309
INVSNP0011880,WH0008,PRD0078,2026-09-01,2927,773,309
INVSNP0011881,WH0008,PRD0025,2024-10-01,4325,892,356
INVSNP0011882,WH0008,PRD0025,2024-11-01,3283,892,356
INVSNP0011883,WH0008,PRD0025,2024-12-01,3423,892,356
INVSNP0011884,WH0008,PRD0025,2025-01-01,3561,892,356
INVSNP0011885,WH0008,PRD0025,2025-02-01,4451,892,356
INVSNP0011886,WH0008,PRD0025,2025-03-01,3175,892,356
INVSNP0011887,WH0008,PRD0025,2025-04-01,2968,892,356
INVSNP0011888,WH0008,PRD0025,2025-05-01,3310,892,356
INVSNP0011889,WH0008,PRD0025,2025-06-01,3292,892,356
INVSNP0011890,WH0008,PRD0025,2025-07-01,4543,892,356
INVSNP0011891,WH0008,PRD0025,2025-08-01,3880,892,356
INVSNP0011892,WH0008,PRD0025,2025-09-01,3371,892,356
INVSNP0011893,WH0008,PRD0025,2025-10-01,4719,892,356
INVSNP0011894,WH0008,PRD0025,2025-11-01,3444,892,356
INVSNP0011895,WH0008,PRD0025,2025-12-01,4906,892,356
INVSNP0011896,WH0008,PRD0025,2026-01-01,4309,892,356
INVSNP0011897,WH0008,PRD0025,2026-02-01,4268,892,356
INVSNP0011898,WH0008,PRD0025,2026-03-01,3586,892,356
INVSNP0011899,WH0008,PRD0025,2026-04-01,4058,892,356
INVSNP0011900,WH0008,PRD0025,2026-05-01,3061,892,356
INVSNP0011901,WH0008,PRD0025,2026-06-01,4111,892,356
INVSNP0011902,WH0008,PRD0025,2026-07-01,3037,892,356
INVSNP0011903,WH0008,PRD0025,2026-08-01,2899,892,356
INVSNP0011904,WH0008,PRD0025,2026-09-01,2677,892,356
INVSNP0011905,WH0008,PRD0092,2024-10-01,1427,310,124
INVSNP0011906,WH0008,PRD0092,2024-11-01,1138,310,124
INVSNP0011907,WH0008,PRD0092,2024-12-01,1232,310,124
INVSNP0011908,WH0008,PRD0092,2025-01-01,1311,310,124
INVSNP0011909,WH0008,PRD0092,2025-02-01,1226,310,124
INVSNP0011910,WH0008,PRD0092,2025-03-01,1556,310,124
INVSNP0011911,WH0008,PRD0092,2025-04-01,1267,310,124
