edge_id,origin_node_id,dest_node_id,mode,avg_lead_time_days,avg_cost_per_unit,capacity,origin_name,origin_type,origin_country,origin_lat,origin_lon,dest_name,dest_type,dest_country,dest_lat,dest_lon
EDGE01075,SUP0032,WH0005,rail,8.0,55.98,310,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01076,SUP0032,WH0006,air,6.3,620.654,355,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01077,SUP0032,WH0006,ocean,32.2,82.754,592,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01078,SUP0032,WH0007,air,3.8,420.341,552,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01079,SUP0032,WH0007,ocean,23.5,56.046,476,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01080,SUP0032,WH0008,ocean,8.0,19.077,464,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01081,SUP0032,WH0008,rail,7.0,31.795,242,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01082,SUP0032,WH0009,air,3.0,419.299,135,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01083,SUP0032,WH0009,ocean,22.4,55.907,364,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01084,SUP0032,WH0010,air,4.0,393.595,284,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01085,SUP0032,WH0010,ocean,21.9,52.479,391,"Lynch, Hernandez and Farmer",supplier,Vietnam,12.9752,106.5879,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01086,SUP0033,WH0001,air,2.0,321.261,138,"Sellers, George and Burns",supplier,China,35.019,102.8449,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01087,SUP0033,WH0001,ocean,18.0,42.835,348,"Sellers, George and Burns",supplier,China,35.019,102.8449,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01088,SUP0033,WH0002,air,2.0,165.095,715,"Sellers, George and Burns",supplier,China,35.019,102.8449,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01089,SUP0033,WH0002,ocean,10.5,22.013,558,"Sellers, George and Burns",supplier,China,35.019,102.8449,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01090,SUP0033,WH0002,rail,6.5,36.688,264,"Sellers, George and Burns",supplier,China,35.019,102.8449,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01091,SUP0033,WH0003,air,4.0,341.744,426,"Sellers, George and Burns",supplier,China,35.019,102.8449,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01092,SUP0033,WH0003,ocean,20.5,45.566,306,"Sellers, George and Burns",supplier,China,35.019,102.8449,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01093,SUP0033,WH0004,air,3.0,217.981,222,"Sellers, George and Burns",supplier,China,35.019,102.8449,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01094,SUP0033,WH0004,ocean,13.3,29.064,270,"Sellers, George and Burns",supplier,China,35.019,102.8449,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01095,SUP0033,WH0004,rail,7.3,48.44,348,"Sellers, George and Burns",supplier,China,35.019,102.8449,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01096,SUP0033,WH0005,air,2.0,216.174,505,"Sellers, George and Burns",supplier,China,35.019,102.8449,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01097,SUP0033,WH0005,ocean,14.0,28.823,470,"Sellers, George and Burns",supplier,China,35.019,102.8449,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01098,SUP0033,WH0006,air,4.2,521.864,584,"Sellers, George and Burns",supplier,China,35.019,102.8449,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01099,SUP0033,WH0006,ocean,28.7,69.582,729,"Sellers, George and Burns",supplier,China,35.019,102.8449,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01100,SUP0033,WH0007,ocean,19.0,43.282,376,"Sellers, George and Burns",supplier,China,35.019,102.8449,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01101,SUP0033,WH0008,air,2.0,98.049,180,"Sellers, George and Burns",supplier,China,35.019,102.8449,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01102,SUP0033,WH0008,ocean,10.0,13.073,483,"Sellers, George and Burns",supplier,China,35.019,102.8449,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01103,SUP0033,WH0008,rail,1.0,21.789,2023,"Sellers, George and Burns",supplier,China,35.019,102.8449,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01104,SUP0033,WH0009,air,3.7,325.378,650,"Sellers, George and Burns",supplier,China,35.019,102.8449,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01105,SUP0033,WH0009,ocean,19.6,43.384,446,"Sellers, George and Burns",supplier,China,35.019,102.8449,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01106,SUP0033,WH0010,air,2.0,300.012,231,"Sellers, George and Burns",supplier,China,35.019,102.8449,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01107,SUP0033,WH0010,ocean,17.2,40.002,543,"Sellers, George and Burns",supplier,China,35.019,102.8449,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01108,SUP0034,WH0001,air,2.0,291.057,311,Koch-Decker,supplier,India,21.8047,77.7063,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01109,SUP0034,WH0001,ocean,15.7,38.808,425,Koch-Decker,supplier,India,21.8047,77.7063,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01110,SUP0034,WH0002,air,1.3,162.143,615,Koch-Decker,supplier,India,21.8047,77.7063,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01111,SUP0034,WH0002,ocean,11.0,21.619,459,Koch-Decker,supplier,India,21.8047,77.7063,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01112,SUP0034,WH0002,rail,7.0,36.032,264,Koch-Decker,supplier,India,21.8047,77.7063,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01113,SUP0034,WH0003,air,2.5,314.859,409,Koch-Decker,supplier,India,21.8047,77.7063,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01114,SUP0034,WH0003,ocean,17.4,41.981,777,Koch-Decker,supplier,India,21.8047,77.7063,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01115,SUP0034,WH0004,air,1.0,105.532,433,Koch-Decker,supplier,India,21.8047,77.7063,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01116,SUP0034,WH0004,ocean,9.0,14.071,787,Koch-Decker,supplier,India,21.8047,77.7063,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01117,SUP0034,WH0004,rail,6.3,23.452,494,Koch-Decker,supplier,India,21.8047,77.7063,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01118,SUP0034,WH0005,ocean,8.0,14.334,221,Koch-Decker,supplier,India,21.8047,77.7063,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01119,SUP0034,WH0005,rail,3.0,23.89,445,Koch-Decker,supplier,India,21.8047,77.7063,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01120,SUP0034,WH0006,air,6.0,598.559,1790,Koch-Decker,supplier,India,21.8047,77.7063,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01121,SUP0034,WH0006,ocean,32.1,79.808,588,Koch-Decker,supplier,India,21.8047,77.7063,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01122,SUP0034,WH0007,air,3.0,298.367,576,Koch-Decker,supplier,India,21.8047,77.7063,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01123,SUP0034,WH0007,ocean,17.0,39.782,495,Koch-Decker,supplier,India,21.8047,77.7063,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01124,SUP0034,WH0008,air,2.3,223.625,259,Koch-Decker,supplier,India,21.8047,77.7063,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01125,SUP0034,WH0008,ocean,14.7,29.817,727,Koch-Decker,supplier,India,21.8047,77.7063,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01126,SUP0034,WH0008,rail,8.2,49.694,727,Koch-Decker,supplier,India,21.8047,77.7063,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01127,SUP0034,WH0009,air,2.0,295.038,1534,Koch-Decker,supplier,India,21.8047,77.7063,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01128,SUP0034,WH0009,ocean,17.3,39.338,492,Koch-Decker,supplier,India,21.8047,77.7063,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01129,SUP0034,WH0010,air,2.7,270.744,356,Koch-Decker,supplier,India,21.8047,77.7063,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01130,SUP0034,WH0010,ocean,15.5,36.099,465,Koch-Decker,supplier,India,21.8047,77.7063,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01131,SUP0035,WH0001,air,3.7,420.299,776,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01132,SUP0035,WH0001,ocean,24.0,56.04,585,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01133,SUP0035,WH0002,air,7.0,769.926,524,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01134,SUP0035,WH0002,ocean,40.0,102.657,677,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01135,SUP0035,WH0003,air,3.7,400.882,335,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01136,SUP0035,WH0003,ocean,22.2,53.451,638,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01137,SUP0035,WH0004,ocean,29.9,73.412,397,Allen PLC,supplier,Brazil,-12.6698,-51.7726,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01138,SUP0035,WH0005,air,4.0,549.232,116,Allen PLC,supplier,Brazil,-12.6698,-51.7726,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01139,SUP0035,WH0005,ocean,29.9,73.231,413,Allen PLC,supplier,Brazil,-12.6698,-51.7726,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01140,SUP0035,WH0006,air,3.7,332.094,494,Allen PLC,supplier,Brazil,-12.6698,-51.7726,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01141,SUP0035,WH0006,ocean,18.9,44.279,388,Allen PLC,supplier,Brazil,-12.6698,-51.7726,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01142,SUP0035,WH0007,air,3.5,417.675,309,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01143,SUP0035,WH0007,ocean,21.6,55.69,548,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01144,SUP0035,WH0008,ocean,42.2,105.198,311,Allen PLC,supplier,Brazil,-12.6698,-51.7726,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01145,SUP0035,WH0009,ocean,23.5,55.499,469,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01146,SUP0035,WH0010,air,3.2,441.267,783,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01147,SUP0035,WH0010,ocean,25.7,58.836,398,Allen PLC,supplier,Brazil,-12.6698,-51.7726,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01148,SUP0036,WH0001,air,3.0,387.476,361,Dennis Inc,supplier,South Korea,34.8217,127.4784,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01149,SUP0036,WH0001,ocean,21.0,51.663,1024,Dennis Inc,supplier,South Korea,34.8217,127.4784,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01150,SUP0036,WH0002,air,2.0,196.786,335,Dennis Inc,supplier,South Korea,34.8217,127.4784,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01151,SUP0036,WH0002,ocean,12.0,26.238,397,Dennis Inc,supplier,South Korea,34.8217,127.4784,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01152,SUP0036,WH0002,rail,7.8,43.73,610,Dennis Inc,supplier,South Korea,34.8217,127.4784,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01153,SUP0036,WH0003,air,5.0,403.706,479,Dennis Inc,supplier,South Korea,34.8217,127.4784,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01154,SUP0036,WH0003,ocean,23.4,53.827,451,Dennis Inc,supplier,South Korea,34.8217,127.4784,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01155,SUP0036,WH0004,air,3.0,318.72,214,Dennis Inc,supplier,South Korea,34.8217,127.4784,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01156,SUP0036,WH0004,ocean,16.8,42.496,882,Dennis Inc,supplier,South Korea,34.8217,127.4784,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01157,SUP0036,WH0005,air,2.2,316.707,322,Dennis Inc,supplier,South Korea,34.8217,127.4784,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01158,SUP0036,WH0005,ocean,17.8,42.228,309,Dennis Inc,supplier,South Korea,34.8217,127.4784,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01159,SUP0036,WH0006,air,4.7,480.0,286,Dennis Inc,supplier,South Korea,34.8217,127.4784,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01160,SUP0036,WH0006,ocean,25.8,64.0,430,Dennis Inc,supplier,South Korea,34.8217,127.4784,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01161,SUP0036,WH0007,ocean,20.2,51.749,518,Dennis Inc,supplier,South Korea,34.8217,127.4784,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01162,SUP0036,WH0008,rail,1.0,0.619,334,Dennis Inc,supplier,South Korea,34.8217,127.4784,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01163,SUP0036,WH0008,road,1.0,1.113,472,Dennis Inc,supplier,South Korea,34.8217,127.4784,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01164,SUP0036,WH0009,ocean,21.0,52.163,911,Dennis Inc,supplier,South Korea,34.8217,127.4784,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01165,SUP0036,WH0010,ocean,18.5,49.077,542,Dennis Inc,supplier,South Korea,34.8217,127.4784,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01166,SUP0037,WH0001,air,3.5,346.424,603,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01167,SUP0037,WH0001,ocean,19.6,46.19,594,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01168,SUP0037,WH0002,air,6.0,664.127,148,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01169,SUP0037,WH0002,ocean,34.3,88.55,426,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01170,SUP0037,WH0003,air,4.0,326.706,431,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01171,SUP0037,WH0003,ocean,18.3,43.561,357,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01172,SUP0037,WH0004,ocean,30.5,74.527,801,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01173,SUP0037,WH0005,air,4.6,550.58,463,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01174,SUP0037,WH0005,ocean,29.8,73.411,852,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01175,SUP0037,WH0006,rail,1.5,3.014,370,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01176,SUP0037,WH0006,road,1.0,5.425,102,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01177,SUP0037,WH0007,ocean,17.5,44.897,646,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01178,SUP0037,WH0008,ocean,25.5,62.649,369,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01179,SUP0037,WH0009,air,3.0,343.996,358,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01180,SUP0037,WH0009,ocean,18.8,45.866,413,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01181,SUP0037,WH0010,ocean,20.4,47.847,386,"Cannon, Anderson and Alvarez",supplier,United States,41.0921,-97.1371,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01182,SUP0038,WH0001,air,3.3,411.078,492,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01183,SUP0038,WH0001,ocean,22.6,54.81,681,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01184,SUP0038,WH0002,air,3.5,422.555,458,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01185,SUP0038,WH0002,ocean,24.0,56.341,505,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01186,SUP0038,WH0003,air,4.0,417.519,672,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01187,SUP0038,WH0003,ocean,22.8,55.669,443,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01188,SUP0038,WH0004,ocean,19.4,41.219,441,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01189,SUP0038,WH0005,ocean,17.7,41.99,546,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01190,SUP0038,WH0006,air,5.0,651.276,860,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01191,SUP0038,WH0006,ocean,34.7,86.837,599,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01192,SUP0038,WH0007,air,4.0,419.007,592,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01193,SUP0038,WH0007,ocean,23.4,55.868,354,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01194,SUP0038,WH0008,air,5.5,592.597,303,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01195,SUP0038,WH0008,ocean,31.4,79.013,431,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01196,SUP0038,WH0009,air,3.7,410.686,579,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01197,SUP0038,WH0009,ocean,22.2,54.758,275,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01198,SUP0038,WH0010,air,3.5,413.598,535,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01199,SUP0038,WH0010,ocean,22.8,55.146,426,Rose-Obrien,supplier,South Africa,-30.8904,21.8284,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01200,SUP0039,WH0001,air,4.0,388.369,277,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01201,SUP0039,WH0001,ocean,21.7,51.783,764,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01202,SUP0039,WH0002,ocean,12.0,25.89,278,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01203,SUP0039,WH0003,air,3.0,404.75,2058,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01204,SUP0039,WH0003,ocean,22.2,53.967,389,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01205,SUP0039,WH0004,air,3.0,317.629,1062,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01206,SUP0039,WH0004,ocean,18.2,42.351,297,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE01207,SUP0039,WH0005,air,3.0,315.693,705,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01208,SUP0039,WH0005,ocean,17.7,42.092,505,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE01209,SUP0039,WH0006,air,4.7,482.617,453,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01210,SUP0039,WH0006,ocean,25.8,64.349,400,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE01211,SUP0039,WH0007,air,4.0,389.094,368,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01212,SUP0039,WH0007,ocean,21.1,51.879,519,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE01213,SUP0039,WH0008,rail,1.0,0.687,803,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01214,SUP0039,WH0008,road,1.0,1.236,483,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE01215,SUP0039,WH0009,air,3.0,392.13,483,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01216,SUP0039,WH0009,ocean,21.3,52.284,1032,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE01217,SUP0039,WH0010,air,4.0,368.887,1232,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01218,SUP0039,WH0010,ocean,20.7,49.185,975,"Campos, Vaughn and Marquez",supplier,South Korea,34.3895,127.1205,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE01219,SUP0040,WH0001,ocean,6.5,13.781,530,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE01220,SUP0040,WH0002,air,3.5,359.228,1275,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01221,SUP0040,WH0002,ocean,21.2,47.897,395,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE01222,SUP0040,WH0003,air,1.0,126.165,875,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE01223,SUP0040,WH0003,ocean,9.7,16.822,529,"Santos, Kim and Holmes",supplier,Turkey,39.0352,36.0521,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
